blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
health	Go = healthy    No-go = not healthy	0	0	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.771135000000868
health	Go = healthy    No-go = not healthy	0	1	FOODGNG_Images/0046.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	2	FOODGNG_Images/0365.jpg	healthy	100	Go	space	space	1	0.594207400001324
health	Go = healthy    No-go = not healthy	0	3	FOODGNG_Images/0827.jpg	healthy	97	Go	space	space	1	0.529572400000689
health	Go = healthy    No-go = not healthy	0	4	FOODGNG_Images/0586.jpg	not healthy	3	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	5	FOODGNG_Images/0136.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	6	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.576919799999814
health	Go = healthy    No-go = not healthy	0	7	FOODGNG_Images/0365.jpg	healthy	100	Go	space	space	1	0.530981000001702
health	Go = healthy    No-go = not healthy	0	8	FOODGNG_Images/0766.jpg	healthy	100	Go	space	space	1	0.565673400000378
health	Go = healthy    No-go = not healthy	0	9	FOODGNG_Images/0539.jpg	healthy	96	Go	space	space	1	0.619417800000519
health	Go = healthy    No-go = not healthy	0	10	FOODGNG_Images/0004.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	11	FOODGNG_Images/0273.jpg	healthy	98	Go	space	space	1	0.612187000000631
health	Go = healthy    No-go = not healthy	0	12	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.516642200000206
health	Go = healthy    No-go = not healthy	0	13	FOODGNG_Images/0181.jpg	healthy	96	Go	space	space	1	0.952934000000823
health	Go = healthy    No-go = not healthy	0	14	FOODGNG_Images/0529.jpg	healthy	100	Go	space	space	1	0.633490600001096
health	Go = healthy    No-go = not healthy	0	15	FOODGNG_Images/0181.jpg	healthy	96	Go	space	space	1	0.568650400000479
health	Go = healthy    No-go = not healthy	0	16	FOODGNG_Images/0539.jpg	healthy	96	Go	space	space	1	0.506521899998916
health	Go = healthy    No-go = not healthy	0	17	FOODGNG_Images/0676.jpg	not healthy	3	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	18	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.399772400000074
health	Go = healthy    No-go = not healthy	0	19	FOODGNG_Images/0827.jpg	healthy	97	Go	space	space	1	0.358384099999967
health	Go = healthy    No-go = not healthy	0	20	FOODGNG_Images/0250.jpg	healthy	100	Go	space	space	1	0.403965000001335
health	Go = healthy    No-go = not healthy	0	21	FOODGNG_Images/0539.jpg	healthy	96	Go	space	space	1	0.501690599998255
health	Go = healthy    No-go = not healthy	0	22	FOODGNG_Images/0529.jpg	healthy	100	Go	space	space	1	0.415546600001107
health	Go = healthy    No-go = not healthy	0	23	FOODGNG_Images/0365.jpg	healthy	100	Go	space	space	1	0.518852600001992
health	Go = healthy    No-go = not healthy	0	24	FOODGNG_Images/0827.jpg	healthy	97	Go	space	space	1	0.546062000001257
health	Go = healthy    No-go = not healthy	0	25	FOODGNG_Images/0479.jpg	healthy	99	Go	space	space	1	0.673302500003047
