onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
306.849609375	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	157108	250
308.88671875	1	health	trialStart	1	1	1	foodImage.67	FOODEEG_Images\0679.jpg	NY	Right	Yes	1.23995889999969	0	158151	251
309.951171875	2	health	foodImageDisplay	1	1	1	foodImage.67	FOODEEG_Images\0679.jpg	NY	Right	Yes	1.23995889999969	0	158696	252
312.015625	1.23995889999969	health	choicePhaseStart	1	1	1	foodImage.67	FOODEEG_Images\0679.jpg	NY	Right	Yes	1.23995889999969	0	159753	253
313.25	0	health	response	1	1	1	foodImage.67	FOODEEG_Images\0679.jpg	NY	Right	Yes	1.23995889999969	0	160385	235
314.359375	1	decision	trialStart	1	2	2	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	1.14323759999934	0	160953	251
315.416015625	2	decision	foodImageDisplay	1	2	2	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	1.14323759999934	0	161494	252
317.486328125	1.14323759999934	decision	choicePhaseStart	1	2	2	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	1.14323759999934	0	162554	253
318.625	0	decision	response	1	2	2	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	1.14323759999934	0	163137	234
319.6796875	1	health	trialStart	1	3	3	foodImage.34	FOODEEG_Images\0339.jpg	NY	Left	No	0.700717599998825	0	163677	251
320.740234375	2	health	foodImageDisplay	1	3	3	foodImage.34	FOODEEG_Images\0339.jpg	NY	Left	No	0.700717599998825	0	164220	252
322.8046875	0.700717599998825	health	choicePhaseStart	1	3	3	foodImage.34	FOODEEG_Images\0339.jpg	NY	Left	No	0.700717599998825	0	165277	253
323.49609375	0	health	response	1	3	3	foodImage.34	FOODEEG_Images\0339.jpg	NY	Left	No	0.700717599998825	0	165631	234
324.544921875	1	taste	trialStart	1	4	4	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	0.890815299999304	0	166168	251
325.603515625	2	taste	foodImageDisplay	1	4	4	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	0.890815299999304	0	166710	252
327.669921875	0.890815299999304	taste	choicePhaseStart	1	4	4	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	0.890815299999304	0	167768	253
328.552734375	0	taste	response	1	4	4	foodImage.53	FOODEEG_Images\0547.jpg	NY	Left	No	0.890815299999304	0	168220	234
329.599609375	1	taste	trialStart	1	5	5	foodImage.56	FOODEEG_Images\0586.jpg	NY	Right	Yes	1.06907420000061	0	168756	251
330.6484375	2	taste	foodImageDisplay	1	5	5	foodImage.56	FOODEEG_Images\0586.jpg	NY	Right	Yes	1.06907420000061	0	169293	252
332.712890625	1.06907420000061	taste	choicePhaseStart	1	5	5	foodImage.56	FOODEEG_Images\0586.jpg	NY	Right	Yes	1.06907420000061	0	170350	253
333.775390625	0	taste	response	1	5	5	foodImage.56	FOODEEG_Images\0586.jpg	NY	Right	Yes	1.06907420000061	0	170894	235
334.828125	1	health	trialStart	1	6	6	foodImage.78	FOODEEG_Images\0787.jpg	YN	Left	Yes	0.845159099999364	0	171433	251
335.890625	2	health	foodImageDisplay	1	6	6	foodImage.78	FOODEEG_Images\0787.jpg	YN	Left	Yes	0.845159099999364	0	171977	252
337.955078125	0.845159099999364	health	choicePhaseStart	1	6	6	foodImage.78	FOODEEG_Images\0787.jpg	YN	Left	Yes	0.845159099999364	0	173034	253
338.791015625	0	health	response	1	6	6	foodImage.78	FOODEEG_Images\0787.jpg	YN	Left	Yes	0.845159099999364	0	173462	234
339.833984375	1	taste	trialStart	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	YN	Right	No	1.27569530000073	0	173996	251
340.876953125	2	taste	foodImageDisplay	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	YN	Right	No	1.27569530000073	0	174530	252
342.939453125	1.27569530000073	taste	choicePhaseStart	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	YN	Right	No	1.27569530000073	0	175586	253
344.20703125	0	taste	response	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	YN	Right	No	1.27569530000073	0	176235	235
345.251953125	1	decision	trialStart	1	8	8	foodImage.17	FOODEEG_Images\0199.jpg	YN	Left	Yes	0.665409799999907	0	176770	251
346.29296875	2	decision	foodImageDisplay	1	8	8	foodImage.17	FOODEEG_Images\0199.jpg	YN	Left	Yes	0.665409799999907	0	177303	252
348.357421875	0.665409799999907	decision	choicePhaseStart	1	8	8	foodImage.17	FOODEEG_Images\0199.jpg	YN	Left	Yes	0.665409799999907	0	178360	253
349.015625	0	decision	response	1	8	8	foodImage.17	FOODEEG_Images\0199.jpg	YN	Left	Yes	0.665409799999907	0	178697	234
350.05859375	1	taste	trialStart	1	9	9	foodImage.90	FOODEEG_Images\0890.jpg	YN	Left	Yes	0.935751600000003	0	179231	251
351.12109375	2	taste	foodImageDisplay	1	9	9	foodImage.90	FOODEEG_Images\0890.jpg	YN	Left	Yes	0.935751600000003	0	179775	252
353.18359375	0.935751600000003	taste	choicePhaseStart	1	9	9	foodImage.90	FOODEEG_Images\0890.jpg	YN	Left	Yes	0.935751600000003	0	180831	253
354.111328125	0	taste	response	1	9	9	foodImage.90	FOODEEG_Images\0890.jpg	YN	Left	Yes	0.935751600000003	0	181306	234
355.15625	1	decision	trialStart	1	10	10	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.19874859999982	0	181841	251
356.232421875	2	decision	foodImageDisplay	1	10	10	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.19874859999982	0	182392	252
358.296875	1.19874859999982	decision	choicePhaseStart	1	10	10	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.19874859999982	0	183449	253
359.486328125	0	decision	response	1	10	10	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.19874859999982	0	184058	235
360.53515625	1	health	trialStart	1	11	11	foodImage.65	FOODEEG_Images\0658.jpg	NY	Left	No	0.892300200001046	0	184595	251
361.580078125	2	health	foodImageDisplay	1	11	11	foodImage.65	FOODEEG_Images\0658.jpg	NY	Left	No	0.892300200001046	0	185130	252
363.642578125	0.892300200001046	health	choicePhaseStart	1	11	11	foodImage.65	FOODEEG_Images\0658.jpg	NY	Left	No	0.892300200001046	0	186186	253
364.525390625	0	health	response	1	11	11	foodImage.65	FOODEEG_Images\0658.jpg	NY	Left	No	0.892300200001046	0	186638	234
365.576171875	1	health	trialStart	1	12	12	foodImage.109	FOODEEG_Images\0917.jpg	NY	Left	No	1.78059639999992	0	187176	251
366.6171875	2	health	foodImageDisplay	1	12	12	foodImage.109	FOODEEG_Images\0917.jpg	NY	Left	No	1.78059639999992	0	187709	252
368.681640625	1.78059639999992	health	choicePhaseStart	1	12	12	foodImage.109	FOODEEG_Images\0917.jpg	NY	Left	No	1.78059639999992	0	188766	253
370.455078125	0	health	response	1	12	12	foodImage.109	FOODEEG_Images\0917.jpg	NY	Left	No	1.78059639999992	0	189674	234
371.501953125	1	taste	trialStart	1	13	13	foodImage.70	FOODEEG_Images\0705.jpg	NY	Right	Yes	0.864885499999218	0	190210	251
372.560546875	2	taste	foodImageDisplay	1	13	13	foodImage.70	FOODEEG_Images\0705.jpg	NY	Right	Yes	0.864885499999218	0	190752	252
374.634765625	0.864885499999218	taste	choicePhaseStart	1	13	13	foodImage.70	FOODEEG_Images\0705.jpg	NY	Right	Yes	0.864885499999218	0	191814	253
375.494140625	0	taste	response	1	13	13	foodImage.70	FOODEEG_Images\0705.jpg	NY	Right	Yes	0.864885499999218	0	192254	235
376.5625	1	decision	trialStart	1	14	14	foodImage.46	FOODEEG_Images\0479.jpg	NY	Right	Yes	0.903084599998692	0	192801	251
377.619140625	2	decision	foodImageDisplay	1	14	14	foodImage.46	FOODEEG_Images\0479.jpg	NY	Right	Yes	0.903084599998692	0	193342	252
379.6875	0.903084599998692	decision	choicePhaseStart	1	14	14	foodImage.46	FOODEEG_Images\0479.jpg	NY	Right	Yes	0.903084599998692	0	194401	253
380.58203125	0	decision	response	1	14	14	foodImage.46	FOODEEG_Images\0479.jpg	NY	Right	Yes	0.903084599998692	0	194859	235
381.625	1	health	trialStart	1	15	15	foodImage.73	FOODEEG_Images\0717.jpg	NY	Right	Yes	1.12776940000003	0	195393	251
