blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
healthRev	Go = not healthy    No-go = healthy	0	0	FOODGNG_Images/0607.jpg	not healthy	5	Go	space	space	1	0.861387700075284
healthRev	Go = not healthy    No-go = healthy	0	1	FOODGNG_Images/0928.jpg	not healthy	0	Go	space	space	1	0.609805400017649
healthRev	Go = not healthy    No-go = healthy	0	2	FOODGNG_Images/0917.jpg	not healthy	0	Go	space	space	1	0.615905100014061
healthRev	Go = not healthy    No-go = healthy	0	3	FOODGNG_Images/0905.jpg	not healthy	0	Go	space	space	1	0.597554299980402
healthRev	Go = not healthy    No-go = healthy	0	4	FOODGNG_Images/0928.jpg	not healthy	0	Go	space	space	1	0.525510299950838
healthRev	Go = not healthy    No-go = healthy	0	5	FOODGNG_Images/0917.jpg	not healthy	0	Go	space	space	1	0.570109299966134
healthRev	Go = not healthy    No-go = healthy	0	6	FOODGNG_Images/0920.jpg	not healthy	0	Go	space	space	1	0.540144100086764
healthRev	Go = not healthy    No-go = healthy	0	7	FOODGNG_Images/0763.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	8	FOODGNG_Images/0459.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	9	FOODGNG_Images/0607.jpg	not healthy	5	Go	space	space	1	0.78542450000532
healthRev	Go = not healthy    No-go = healthy	0	10	FOODGNG_Images/0904.jpg	not healthy	0	Go	space	space	1	0.598646099912003
healthRev	Go = not healthy    No-go = healthy	0	11	FOODGNG_Images/0189.jpg	not healthy	5	Go	space	space	1	0.640796500025317
healthRev	Go = not healthy    No-go = healthy	0	12	FOODGNG_Images/0028.jpg	not healthy	10	Go	space	space	1	0.635907599935308
healthRev	Go = not healthy    No-go = healthy	0	13	FOODGNG_Images/0917.jpg	not healthy	0	Go	space	space	1	0.628371999948286
healthRev	Go = not healthy    No-go = healthy	0	14	FOODGNG_Images/0903.jpg	not healthy	0	Go	space	space	1	0.491611500037834
healthRev	Go = not healthy    No-go = healthy	0	15	FOODGNG_Images/0906.jpg	not healthy	0	Go	space	space	1	0.537461199914105
healthRev	Go = not healthy    No-go = healthy	0	16	FOODGNG_Images/0189.jpg	not healthy	5	Go	space	space	1	0.544986200053245
healthRev	Go = not healthy    No-go = healthy	0	17	FOODGNG_Images/0905.jpg	not healthy	0	Go	space	space	1	0.524849199922755
healthRev	Go = not healthy    No-go = healthy	0	18	FOODGNG_Images/0926.jpg	not healthy	0	Go	space	space	1	0.528137200046331
healthRev	Go = not healthy    No-go = healthy	0	19	FOODGNG_Images/0339.jpg	not healthy	0	Go	space	space	1	0.7847529000137
healthRev	Go = not healthy    No-go = healthy	0	20	FOODGNG_Images/0926.jpg	not healthy	0	Go	space	space	1	0.504142699996009
healthRev	Go = not healthy    No-go = healthy	0	21	FOODGNG_Images/0339.jpg	not healthy	0	Go	space	space	1	0.519710599910468
