blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
healthRev	Go = not healthy    No-go = healthy	0	0	FOODGNG_Images/0647.jpg	healthy	77	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	1	FOODGNG_Images/0909.jpg	not healthy	3	Go	space	None	0	NaN
healthRev	Go = not healthy    No-go = healthy	0	2	FOODGNG_Images/0188.jpg	not healthy	7	Go	space	space	1	0.741512099979445
healthRev	Go = not healthy    No-go = healthy	0	3	FOODGNG_Images/0901.jpg	not healthy	4	Go	space	space	1	1.10019969998393
healthRev	Go = not healthy    No-go = healthy	0	4	FOODGNG_Images/0107.jpg	not healthy	8	Go	space	space	1	0.657399600022472
healthRev	Go = not healthy    No-go = healthy	0	5	FOODGNG_Images/0188.jpg	not healthy	7	Go	space	space	1	0.546531000058167
healthRev	Go = not healthy    No-go = healthy	0	6	FOODGNG_Images/0896.jpg	not healthy	9	Go	space	space	1	0.588329900056124
healthRev	Go = not healthy    No-go = healthy	0	7	FOODGNG_Images/0587.jpg	not healthy	9	Go	space	space	1	0.564995999913663
healthRev	Go = not healthy    No-go = healthy	0	8	FOODGNG_Images/0339.jpg	not healthy	7	Go	space	space	1	0.608110000030138
healthRev	Go = not healthy    No-go = healthy	0	9	FOODGNG_Images/0282.jpg	healthy	86	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	10	FOODGNG_Images/0614.jpg	healthy	75	NoGo	None	space	0	0.680818399996497
healthRev	Go = not healthy    No-go = healthy	0	11	FOODGNG_Images/0373.jpg	not healthy	11	Go	space	space	1	0.685635300003923
healthRev	Go = not healthy    No-go = healthy	0	12	FOODGNG_Images/0145.jpg	not healthy	10	Go	space	space	1	0.637190100038424
healthRev	Go = not healthy    No-go = healthy	0	13	FOODGNG_Images/0136.jpg	not healthy	5	Go	space	space	1	1.17563569999766
healthRev	Go = not healthy    No-go = healthy	0	14	FOODGNG_Images/0339.jpg	not healthy	7	Go	space	space	1	0.637722400017083
healthRev	Go = not healthy    No-go = healthy	0	15	FOODGNG_Images/0196.jpg	healthy	75	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	16	FOODGNG_Images/0145.jpg	not healthy	10	Go	space	space	1	0.772849400062114
healthRev	Go = not healthy    No-go = healthy	0	17	FOODGNG_Images/0339.jpg	not healthy	7	Go	space	space	1	0.554141800035723
healthRev	Go = not healthy    No-go = healthy	0	18	FOODGNG_Images/0587.jpg	not healthy	9	Go	space	space	1	0.528331300010905
healthRev	Go = not healthy    No-go = healthy	0	19	FOODGNG_Images/0145.jpg	not healthy	10	Go	space	space	1	0.492790300049819
healthRev	Go = not healthy    No-go = healthy	0	20	FOODGNG_Images/0896.jpg	not healthy	9	Go	space	space	1	0.523828999954276
healthRev	Go = not healthy    No-go = healthy	0	21	FOODGNG_Images/0909.jpg	not healthy	3	Go	space	space	1	0.546820699935779
healthRev	Go = not healthy    No-go = healthy	0	22	FOODGNG_Images/0878.jpg	not healthy	9	Go	space	space	1	0.805496799992397
healthRev	Go = not healthy    No-go = healthy	0	23	FOODGNG_Images/0676.jpg	not healthy	9	Go	space	space	1	0.583300199941732
healthRev	Go = not healthy    No-go = healthy	0	24	FOODGNG_Images/0587.jpg	not healthy	9	Go	space	space	1	0.482423499925062
healthRev	Go = not healthy    No-go = healthy	0	25	FOODGNG_Images/0263.jpg	healthy	79	NoGo	None	space	0	0.444934000028297
healthRev	Go = not healthy    No-go = healthy	0	26	FOODGNG_Images/0909.jpg	not healthy	3	Go	space	space	1	0.612069500028156
healthRev	Go = not healthy    No-go = healthy	0	27	FOODGNG_Images/0181.jpg	healthy	75	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	28	FOODGNG_Images/0065.jpg	not healthy	4	Go	space	space	1	0.566210900084116
healthRev	Go = not healthy    No-go = healthy	0	29	FOODGNG_Images/0676.jpg	not healthy	9	Go	space	space	1	0.541613699984737
healthRev	Go = not healthy    No-go = healthy	0	30	FOODGNG_Images/0136.jpg	not healthy	5	Go	space	space	1	0.855654000071809
healthRev	Go = not healthy    No-go = healthy	0	31	FOODGNG_Images/0909.jpg	not healthy	3	Go	space	space	1	0.931059899972752
healthRev	Go = not healthy    No-go = healthy	0	32	FOODGNG_Images/0901.jpg	not healthy	4	Go	space	space	1	0.618412999901921
healthRev	Go = not healthy    No-go = healthy	0	33	FOODGNG_Images/0065.jpg	not healthy	4	Go	space	space	1	0.624925800017081
healthRev	Go = not healthy    No-go = healthy	0	34	FOODGNG_Images/0676.jpg	not healthy	9	Go	space	space	1	0.559235600056127
healthRev	Go = not healthy    No-go = healthy	0	35	FOODGNG_Images/0912.jpg	not healthy	7	Go	space	space	1	0.955031999968924
healthRev	Go = not healthy    No-go = healthy	0	36	FOODGNG_Images/0922.jpg	not healthy	9	Go	space	space	1	0.623962900019251
healthRev	Go = not healthy    No-go = healthy	0	37	FOODGNG_Images/0878.jpg	not healthy	9	Go	space	space	1	0.684905299916863
healthRev	Go = not healthy    No-go = healthy	0	38	FOODGNG_Images/0587.jpg	not healthy	9	Go	space	space	1	0.63422519993037
healthRev	Go = not healthy    No-go = healthy	0	39	FOODGNG_Images/0263.jpg	healthy	79	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	40	FOODGNG_Images/0878.jpg	not healthy	9	Go	space	space	1	0.727895299904048
healthRev	Go = not healthy    No-go = healthy	0	41	FOODGNG_Images/0901.jpg	not healthy	4	Go	space	space	1	0.623091100016609
healthRev	Go = not healthy    No-go = healthy	0	42	FOODGNG_Images/0676.jpg	not healthy	9	Go	space	space	1	1.06622720009182
healthRev	Go = not healthy    No-go = healthy	0	43	FOODGNG_Images/0909.jpg	not healthy	3	Go	space	space	1	0.652543800068088
healthRev	Go = not healthy    No-go = healthy	0	44	FOODGNG_Images/0373.jpg	not healthy	11	Go	space	space	1	0.892372000031173
healthRev	Go = not healthy    No-go = healthy	0	45	FOODGNG_Images/0136.jpg	not healthy	5	Go	space	space	1	1.06334799993783
