blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0890.jpg	29	68	69	FOODPCT_Images/0890.jpg	m	1.39869719999842
0	1	FOODPCT_Images/0645.jpg	14	68	68	FOODPCT_Images/0478.jpg	94	94	95	FOODPCT_Images/0645.jpg	z	0.905446299933828
0	2	FOODPCT_Images/0282.jpg	96	97	98	FOODPCT_Images/0004.jpg	12	96	97	FOODPCT_Images/0004.jpg	m	1.12666680000257
0	3	FOODPCT_Images/0644.jpg	21	85	84	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0116.jpg	m	1.00622049998492
0	4	FOODPCT_Images/0679.jpg	13	72	74	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0679.jpg	z	1.43832590000238
0	5	FOODPCT_Images/0478.jpg	94	94	95	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0261.jpg	m	0.974529800005257
0	6	FOODPCT_Images/0693.jpg	45	67	67	FOODPCT_Images/0844.jpg	19	57	58	FOODPCT_Images/0844.jpg	m	1.41377430001739
0	7	FOODPCT_Images/0365.jpg	97	97	97	FOODPCT_Images/0796.jpg	82	82	83	FOODPCT_Images/0365.jpg	z	1.44247989996802
0	8	FOODPCT_Images/0478.jpg	94	94	95	FOODPCT_Images/0644.jpg	21	85	84	FOODPCT_Images/0644.jpg	m	0.986898200004362
0	9	FOODPCT_Images/0645.jpg	14	68	68	FOODPCT_Images/0225.jpg	30	30	23	FOODPCT_Images/0645.jpg	z	0.74528549995739
0	10	FOODPCT_Images/0367.jpg	13	97	98	FOODPCT_Images/0679.jpg	13	72	74	FOODPCT_Images/0367.jpg	z	1.89091800001916
0	11	FOODPCT_Images/0282.jpg	96	97	98	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0202.jpg	m	1.75334289995953
0	12	FOODPCT_Images/0679.jpg	13	72	74	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0679.jpg	z	1.25775660004001
0	13	FOODPCT_Images/0367.jpg	13	97	98	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0367.jpg	z	1.40979949990287
0	14	FOODPCT_Images/0367.jpg	13	97	98	FOODPCT_Images/0705.jpg	17	80	80	FOODPCT_Images/0705.jpg	m	1.11505689995829
0	15	FOODPCT_Images/0373.jpg	11	89	89	FOODPCT_Images/0365.jpg	97	97	97	FOODPCT_Images/0373.jpg	z	1.0437967000762
0	16	FOODPCT_Images/0478.jpg	94	94	95	FOODPCT_Images/0065.jpg	17	86	91	FOODPCT_Images/0065.jpg	m	1.27450209995732
0	17	FOODPCT_Images/0896.jpg	20	25	20	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0261.jpg	m	1.65425790008157
0	18	FOODPCT_Images/0645.jpg	14	68	68	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0645.jpg	z	0.833114100038074
0	19	FOODPCT_Images/0645.jpg	14	68	68	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0645.jpg	z	1.82487789995503
0	20	FOODPCT_Images/0587.jpg	18	91	92	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0261.jpg	m	2.23545689997263
0	21	FOODPCT_Images/0365.jpg	97	97	97	FOODPCT_Images/0046.jpg	10	80	93	FOODPCT_Images/0046.jpg	m	0.901874499977566
0	22	FOODPCT_Images/0065.jpg	17	86	91	FOODPCT_Images/0225.jpg	30	30	23	FOODPCT_Images/0065.jpg	z	0.973442899994552
0	23	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0065.jpg	17	86	91	FOODPCT_Images/0065.jpg	m	1.5720329999458
0	24	FOODPCT_Images/0136.jpg	10	88	90	FOODPCT_Images/0705.jpg	17	80	80	FOODPCT_Images/0705.jpg	m	1.34576030005701
0	25	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0350.jpg	22	100	100	FOODPCT_Images/0350.jpg	m	1.57230669993442
0	26	FOODPCT_Images/0705.jpg	17	80	80	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0705.jpg	z	1.07490449992474
0	27	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0202.jpg	z	1.13442200003192
0	28	FOODPCT_Images/0896.jpg	20	25	20	FOODPCT_Images/0679.jpg	13	72	74	FOODPCT_Images/0896.jpg	z	3.90830479993019
0	29	FOODPCT_Images/0693.jpg	45	67	67	FOODPCT_Images/0225.jpg	30	30	23	FOODPCT_Images/0693.jpg	z	1.22534980007913
0	30	FOODPCT_Images/0004.jpg	12	96	97	FOODPCT_Images/0587.jpg	18	91	92	FOODPCT_Images/0004.jpg	z	2.02226650004741
0	31	FOODPCT_Images/0225.jpg	30	30	23	FOODPCT_Images/0136.jpg	10	88	90	FOODPCT_Images/0225.jpg	z	3.14825239998754
0	32	FOODPCT_Images/0478.jpg	94	94	95	FOODPCT_Images/0350.jpg	22	100	100	FOODPCT_Images/0350.jpg	m	0.967572099994868
0	33	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0844.jpg	19	57	58	FOODPCT_Images/0844.jpg	m	1.34642449999228
0	34	FOODPCT_Images/0896.jpg	20	25	20	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0896.jpg	z	1.49320240004454
0	35	FOODPCT_Images/0282.jpg	96	97	98	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0282.jpg	z	1.75618519994896
0	36	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0261.jpg	91	92	93	FOODPCT_Images/0261.jpg	m	0.982072999933735
0	37	FOODPCT_Images/0004.jpg	12	96	97	FOODPCT_Images/0679.jpg	13	72	74	FOODPCT_Images/0679.jpg	m	1.97717239998747
0	38	FOODPCT_Images/0896.jpg	20	25	20	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0896.jpg	z	1.70722929993644
0	39	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0004.jpg	12	96	97	FOODPCT_Images/0004.jpg	m	1.62672269996256
0	40	FOODPCT_Images/0693.jpg	45	67	67	FOODPCT_Images/0890.jpg	29	68	69	FOODPCT_Images/0890.jpg	m	1.36681530007627
0	41	FOODPCT_Images/0896.jpg	20	25	20	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0116.jpg	m	1.42132059996948
0	42	FOODPCT_Images/0644.jpg	21	85	84	FOODPCT_Images/0136.jpg	10	88	90	FOODPCT_Images/0136.jpg	m	2.83048690005671
0	43	FOODPCT_Images/0844.jpg	19	57	58	FOODPCT_Images/0644.jpg	21	85	84	FOODPCT_Images/0844.jpg	z	1.62999550008681
0	44	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0116.jpg	z	1.91834249999374
0	45	FOODPCT_Images/0365.jpg	97	97	97	FOODPCT_Images/0693.jpg	45	67	67	FOODPCT_Images/0693.jpg	m	1.279260899988
0	46	FOODPCT_Images/0644.jpg	21	85	84	FOODPCT_Images/0367.jpg	13	97	98	FOODPCT_Images/0367.jpg	m	1.03362210001796
0	47	FOODPCT_Images/0116.jpg	8	91	91	FOODPCT_Images/0766.jpg	95	96	96	FOODPCT_Images/0116.jpg	z	1.07646699994802
0	48	FOODPCT_Images/0202.jpg	95	95	95	FOODPCT_Images/0587.jpg	18	91	92	FOODPCT_Images/0202.jpg	z	1.32541390007827
