onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
309.908203125	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	158674	250
311.947265625	1	health	trialStart	1	1	1	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.940941500011832	0	159718	251
312.9921875	2	health	foodImageDisplay	1	1	1	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.940941500011832	0	160253	252
315.056640625	0.940941500011832	health	choicePhaseStart	1	1	1	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.940941500011832	0	161310	253
315.98828125	0	health	response	1	1	1	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.940941500011832	0	161787	234
317.080078125	1	health	trialStart	1	2	2	foodImage.101	FOODEEG_Images\0909.jpg	NY	Left	No	1.75025779998396	0	162346	251
318.12109375	2	health	foodImageDisplay	1	2	2	foodImage.101	FOODEEG_Images\0909.jpg	NY	Left	No	1.75025779998396	0	162879	252
320.18359375	1.75025779998396	health	choicePhaseStart	1	2	2	foodImage.101	FOODEEG_Images\0909.jpg	NY	Left	No	1.75025779998396	0	163935	253
321.923828125	0	health	response	1	2	2	foodImage.101	FOODEEG_Images\0909.jpg	NY	Left	No	1.75025779998396	0	164826	234
322.986328125	1	health	trialStart	1	3	3	foodImage.26	FOODEEG_Images\0262.jpg	YN	Left	Yes	0.86489069997333	0	165370	251
324.037109375	2	health	foodImageDisplay	1	3	3	foodImage.26	FOODEEG_Images\0262.jpg	YN	Left	Yes	0.86489069997333	0	165908	252
326.099609375	0.86489069997333	health	choicePhaseStart	1	3	3	foodImage.26	FOODEEG_Images\0262.jpg	YN	Left	Yes	0.86489069997333	0	166964	253
326.95703125	0	health	response	1	3	3	foodImage.26	FOODEEG_Images\0262.jpg	YN	Left	Yes	0.86489069997333	0	167403	234
327.998046875	1	health	trialStart	1	4	4	foodImage.107	FOODEEG_Images\0915.jpg	NY	Left	No	1.71273330005351	0	167936	251
329.04296875	2	health	foodImageDisplay	1	4	4	foodImage.107	FOODEEG_Images\0915.jpg	NY	Left	No	1.71273330005351	0	168471	252
331.107421875	1.71273330005351	health	choicePhaseStart	1	4	4	foodImage.107	FOODEEG_Images\0915.jpg	NY	Left	No	1.71273330005351	0	169528	253
332.8125	0	health	response	1	4	4	foodImage.107	FOODEEG_Images\0915.jpg	NY	Left	No	1.71273330005351	0	170401	234
333.85546875	1	decision	trialStart	1	5	5	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.45422090007924	0	170935	251
334.900390625	2	decision	foodImageDisplay	1	5	5	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.45422090007924	0	171470	252
336.96484375	1.45422090007924	decision	choicePhaseStart	1	5	5	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.45422090007924	0	172527	253
338.412109375	0	decision	response	1	5	5	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.45422090007924	0	173268	235
339.4609375	1	taste	trialStart	1	6	6	foodImage.83	FOODEEG_Images\0827.jpg	NY	Right	Yes	1.55702189996373	0	173805	251
340.51953125	2	taste	foodImageDisplay	1	6	6	foodImage.83	FOODEEG_Images\0827.jpg	NY	Right	Yes	1.55702189996373	0	174347	252
342.58203125	1.55702189996373	taste	choicePhaseStart	1	6	6	foodImage.83	FOODEEG_Images\0827.jpg	NY	Right	Yes	1.55702189996373	0	175403	253
344.130859375	0	taste	response	1	6	6	foodImage.83	FOODEEG_Images\0827.jpg	NY	Right	Yes	1.55702189996373	0	176196	235
