blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0536.jpg	51	100	100	FOODPCT_Images/0752.jpg	100	100	100	FOODPCT_Images/0752.jpg	m	2.00017589982599
0	1	FOODPCT_Images/0202.jpg	100	100	100	FOODPCT_Images/0917.jpg	3	1	1	FOODPCT_Images/0202.jpg	z	0.912198400124907
0	2	FOODPCT_Images/0685.jpg	5	100	100	FOODPCT_Images/0797.jpg	100	100	100	FOODPCT_Images/0685.jpg	z	1.54919889988378
0	3	FOODPCT_Images/0352.jpg	27	100	100	FOODPCT_Images/0752.jpg	100	100	100	FOODPCT_Images/0752.jpg	m	1.01913700019941
0	4	FOODPCT_Images/0797.jpg	100	100	100	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0529.jpg	m	1.54022110020742
0	5	FOODPCT_Images/0796.jpg	100	100	100	FOODPCT_Images/0841.jpg	20	100	100	FOODPCT_Images/0796.jpg	z	1.72370859980583
0	6	FOODPCT_Images/0917.jpg	3	1	1	FOODPCT_Images/0352.jpg	27	100	100	FOODPCT_Images/0352.jpg	m	1.47451250022277
0	7	FOODPCT_Images/0797.jpg	100	100	100	FOODPCT_Images/0917.jpg	3	1	1	FOODPCT_Images/0797.jpg	z	1.79347469983622
0	8	FOODPCT_Images/0841.jpg	20	100	100	FOODPCT_Images/0567.jpg	100	100	100	FOODPCT_Images/0841.jpg	z	1.39132669987157
0	9	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0917.jpg	3	1	1	FOODPCT_Images/0529.jpg	z	1.31628050003201
0	10	FOODPCT_Images/0763.jpg	100	100	100	FOODPCT_Images/0841.jpg	20	100	100	FOODPCT_Images/0841.jpg	m	1.74544830014929
0	11	FOODPCT_Images/0844.jpg	14	100	100	FOODPCT_Images/0763.jpg	100	100	100	FOODPCT_Images/0844.jpg	z	1.81245930027217
0	12	FOODPCT_Images/0536.jpg	51	100	100	FOODPCT_Images/0587.jpg	15	100	100	FOODPCT_Images/0587.jpg	m	1.17061339970678
0	13	FOODPCT_Images/0752.jpg	100	100	100	FOODPCT_Images/0844.jpg	14	100	100	FOODPCT_Images/0752.jpg	z	0.661565099842846
0	14	FOODPCT_Images/0771.jpg	100	100	100	FOODPCT_Images/0908.jpg	5	3	1	FOODPCT_Images/0771.jpg	z	1.00320219993591
0	15	FOODPCT_Images/0607.jpg	3	65	82	FOODPCT_Images/0771.jpg	100	100	100	FOODPCT_Images/0607.jpg	z	2.09018930001184
0	16	FOODPCT_Images/0352.jpg	27	100	100	FOODPCT_Images/0138.jpg	2	100	100	FOODPCT_Images/0352.jpg	z	2.00750720035285
0	17	FOODPCT_Images/0645.jpg	33	100	100	FOODPCT_Images/0797.jpg	100	100	100	FOODPCT_Images/0645.jpg	z	1.55465369997546
0	18	FOODPCT_Images/0196.jpg	100	100	100	FOODPCT_Images/0685.jpg	5	100	100	FOODPCT_Images/0685.jpg	m	2.26539500011131
0	19	FOODPCT_Images/0685.jpg	5	100	100	FOODPCT_Images/0365.jpg	100	100	100	FOODPCT_Images/0365.jpg	m	2.54471330018714
0	20	FOODPCT_Images/0587.jpg	15	100	100	FOODPCT_Images/0796.jpg	100	100	100	FOODPCT_Images/0587.jpg	z	1.12670500017703
