blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
taste	Go = tasty    No-go = not tasty	0	0	FOODGNG_Images/0445.jpg	tasty	89	Go	space	space	1	1.14722050027922
taste	Go = tasty    No-go = not tasty	0	1	FOODGNG_Images/0752.jpg	tasty	93	Go	space	space	1	0.481258499901742
taste	Go = tasty    No-go = not tasty	0	2	FOODGNG_Images/0922.jpg	not tasty	9	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	3	FOODGNG_Images/0763.jpg	tasty	92	Go	space	space	1	0.593386299908161
taste	Go = tasty    No-go = not tasty	0	4	FOODGNG_Images/0234.jpg	tasty	100	Go	space	space	1	0.478547099977732
taste	Go = tasty    No-go = not tasty	0	5	FOODGNG_Images/0763.jpg	tasty	92	Go	space	space	1	0.526198800187558
taste	Go = tasty    No-go = not tasty	0	6	FOODGNG_Images/0329.jpg	tasty	89	Go	space	space	1	0.562940400093794
taste	Go = tasty    No-go = not tasty	0	7	FOODGNG_Images/0352.jpg	tasty	98	Go	space	space	1	0.517925399821252
taste	Go = tasty    No-go = not tasty	0	8	FOODGNG_Images/0766.jpg	tasty	91	Go	space	space	1	0.56344599975273
taste	Go = tasty    No-go = not tasty	0	9	FOODGNG_Images/0202.jpg	tasty	100	Go	space	space	1	0.410099399741739
taste	Go = tasty    No-go = not tasty	0	10	FOODGNG_Images/0752.jpg	tasty	93	Go	space	space	1	0.361623500008136
taste	Go = tasty    No-go = not tasty	0	11	FOODGNG_Images/0202.jpg	tasty	100	Go	space	space	1	0.448702799621969
taste	Go = tasty    No-go = not tasty	0	12	FOODGNG_Images/0199.jpg	tasty	95	Go	space	space	1	0.454052199609578
taste	Go = tasty    No-go = not tasty	0	13	FOODGNG_Images/0909.jpg	not tasty	6	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	14	FOODGNG_Images/0921.jpg	tasty	91	Go	space	space	1	0.72365690022707
taste	Go = tasty    No-go = not tasty	0	15	FOODGNG_Images/0116.jpg	tasty	93	Go	space	space	1	0.523764699697495
taste	Go = tasty    No-go = not tasty	0	16	FOODGNG_Images/0906.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	17	FOODGNG_Images/0180.jpg	not tasty	4	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	18	FOODGNG_Images/0903.jpg	not tasty	5	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	19	FOODGNG_Images/0752.jpg	tasty	93	Go	space	space	1	0.512545099947602
taste	Go = tasty    No-go = not tasty	0	20	FOODGNG_Images/0319.jpg	tasty	90	Go	space	space	1	0.59025919996202
taste	Go = tasty    No-go = not tasty	0	21	FOODGNG_Images/0926.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	22	FOODGNG_Images/0352.jpg	tasty	98	Go	space	space	1	0.489224399905652
taste	Go = tasty    No-go = not tasty	0	23	FOODGNG_Images/0766.jpg	tasty	91	Go	space	space	1	0.56694609997794
taste	Go = tasty    No-go = not tasty	0	24	FOODGNG_Images/0911.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	25	FOODGNG_Images/0907.jpg	not tasty	5	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	26	FOODGNG_Images/0319.jpg	tasty	90	Go	space	space	1	0.582307899836451
taste	Go = tasty    No-go = not tasty	0	27	FOODGNG_Images/0909.jpg	not tasty	6	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	28	FOODGNG_Images/0923.jpg	not tasty	1	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	29	FOODGNG_Images/0921.jpg	tasty	91	Go	space	space	1	0.608866000082344
taste	Go = tasty    No-go = not tasty	0	30	FOODGNG_Images/0920.jpg	not tasty	4	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	31	FOODGNG_Images/0927.jpg	not tasty	9	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	32	FOODGNG_Images/0921.jpg	tasty	91	Go	space	space	1	0.555556399747729
taste	Go = tasty    No-go = not tasty	0	33	FOODGNG_Images/0116.jpg	tasty	93	Go	space	space	1	0.497229599859565
taste	Go = tasty    No-go = not tasty	0	34	FOODGNG_Images/0250.jpg	tasty	100	Go	space	space	1	0.545790100004524
taste	Go = tasty    No-go = not tasty	0	35	FOODGNG_Images/0919.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	36	FOODGNG_Images/0199.jpg	tasty	95	Go	space	space	1	0.492596399970353
taste	Go = tasty    No-go = not tasty	0	37	FOODGNG_Images/0329.jpg	tasty	89	Go	space	space	1	0.563634499907494
taste	Go = tasty    No-go = not tasty	0	38	FOODGNG_Images/0907.jpg	not tasty	5	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	39	FOODGNG_Images/0199.jpg	tasty	95	Go	space	space	1	0.467647700104862
taste	Go = tasty    No-go = not tasty	0	40	FOODGNG_Images/0771.jpg	tasty	96	Go	space	space	1	0.556646599899977
taste	Go = tasty    No-go = not tasty	0	41	FOODGNG_Images/0202.jpg	tasty	100	Go	space	space	1	0.430867799557745
taste	Go = tasty    No-go = not tasty	0	42	FOODGNG_Images/0199.jpg	tasty	95	Go	space	space	1	0.393126700073481
taste	Go = tasty    No-go = not tasty	0	43	FOODGNG_Images/0234.jpg	tasty	100	Go	space	space	1	0.386226200032979
taste	Go = tasty    No-go = not tasty	0	44	FOODGNG_Images/0409.jpg	tasty	94	Go	space	space	1	0.533857599832118
taste	Go = tasty    No-go = not tasty	0	45	FOODGNG_Images/0116.jpg	tasty	93	Go	space	space	1	0.445709399878979
taste	Go = tasty    No-go = not tasty	0	46	FOODGNG_Images/0928.jpg	not tasty	8	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	47	FOODGNG_Images/0116.jpg	tasty	93	Go	space	space	1	0.679428699892014
taste	Go = tasty    No-go = not tasty	0	48	FOODGNG_Images/0916.jpg	not tasty	6	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	49	FOODGNG_Images/0409.jpg	tasty	94	Go	space	space	1	0.501990700140595
taste	Go = tasty    No-go = not tasty	0	50	FOODGNG_Images/0202.jpg	tasty	100	Go	space	space	1	0.47077179979533
taste	Go = tasty    No-go = not tasty	0	51	FOODGNG_Images/0250.jpg	tasty	100	Go	space	space	1	0.471688899677247
taste	Go = tasty    No-go = not tasty	0	52	FOODGNG_Images/0763.jpg	tasty	92	Go	space	space	1	0.446262499783188
taste	Go = tasty    No-go = not tasty	0	53	FOODGNG_Images/0352.jpg	tasty	98	Go	space	space	1	0.403758599888533
taste	Go = tasty    No-go = not tasty	0	54	FOODGNG_Images/0234.jpg	tasty	100	Go	space	space	1	0.400632299948484
taste	Go = tasty    No-go = not tasty	0	55	FOODGNG_Images/0921.jpg	tasty	91	Go	space	space	1	0.50243530003354
taste	Go = tasty    No-go = not tasty	0	56	FOODGNG_Images/0900.jpg	not tasty	13	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	57	FOODGNG_Images/0409.jpg	tasty	94	Go	space	space	1	0.496339499950409
taste	Go = tasty    No-go = not tasty	0	58	FOODGNG_Images/0752.jpg	tasty	93	Go	space	space	1	0.560420299880207
taste	Go = tasty    No-go = not tasty	0	59	FOODGNG_Images/0329.jpg	tasty	89	Go	space	space	1	0.462446799967438
taste	Go = tasty    No-go = not tasty	0	60	FOODGNG_Images/0352.jpg	tasty	98	Go	space	space	1	0.444727899972349
taste	Go = tasty    No-go = not tasty	0	61	FOODGNG_Images/0445.jpg	tasty	89	Go	space	space	1	0.532474100124091
taste	Go = tasty    No-go = not tasty	0	62	FOODGNG_Images/0180.jpg	not tasty	4	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	63	FOODGNG_Images/0329.jpg	tasty	89	Go	space	space	1	0.45201399968937
taste	Go = tasty    No-go = not tasty	0	64	FOODGNG_Images/0319.jpg	tasty	90	Go	space	space	1	0.526903599966317
taste	Go = tasty    No-go = not tasty	0	65	FOODGNG_Images/0766.jpg	tasty	91	Go	space	space	1	0.593752199783921
taste	Go = tasty    No-go = not tasty	0	66	FOODGNG_Images/0771.jpg	tasty	96	Go	space	space	1	0.468334899749607
taste	Go = tasty    No-go = not tasty	0	67	FOODGNG_Images/0752.jpg	tasty	93	Go	space	space	1	0.433579800184816
taste	Go = tasty    No-go = not tasty	0	68	FOODGNG_Images/0906.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	69	FOODGNG_Images/0771.jpg	tasty	96	Go	space	space	1	0.50150529993698
taste	Go = tasty    No-go = not tasty	0	70	FOODGNG_Images/0928.jpg	not tasty	8	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	71	FOODGNG_Images/0771.jpg	tasty	96	Go	space	space	1	0.476538599934429
taste	Go = tasty    No-go = not tasty	0	72	FOODGNG_Images/0116.jpg	tasty	93	Go	space	space	1	0.521773700136691
taste	Go = tasty    No-go = not tasty	0	73	FOODGNG_Images/0319.jpg	tasty	90	Go	space	space	1	0.501609500031918
taste	Go = tasty    No-go = not tasty	0	74	FOODGNG_Images/0234.jpg	tasty	100	Go	space	space	1	0.415625100024045
taste	Go = tasty    No-go = not tasty	0	75	FOODGNG_Images/0766.jpg	tasty	91	Go	space	space	1	0.525792799890041
taste	Go = tasty    No-go = not tasty	0	76	FOODGNG_Images/0900.jpg	not tasty	13	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	77	FOODGNG_Images/0445.jpg	tasty	89	Go	space	space	1	0.458492300007492
taste	Go = tasty    No-go = not tasty	0	78	FOODGNG_Images/0927.jpg	not tasty	9	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	79	FOODGNG_Images/0921.jpg	tasty	91	Go	space	space	1	0.549987699836493
taste	Go = tasty    No-go = not tasty	0	80	FOODGNG_Images/0319.jpg	tasty	90	Go	space	space	1	0.457904799841344
taste	Go = tasty    No-go = not tasty	0	81	FOODGNG_Images/0409.jpg	tasty	94	Go	space	space	1	0.479968799743801
taste	Go = tasty    No-go = not tasty	0	82	FOODGNG_Images/0202.jpg	tasty	100	Go	space	space	1	0.387380899861455
taste	Go = tasty    No-go = not tasty	0	83	FOODGNG_Images/0250.jpg	tasty	100	Go	space	space	1	0.43347269995138
taste	Go = tasty    No-go = not tasty	0	84	FOODGNG_Images/0199.jpg	tasty	95	Go	space	space	1	0.404358699452132
taste	Go = tasty    No-go = not tasty	0	85	FOODGNG_Images/0250.jpg	tasty	100	Go	space	space	1	0.413727600127459
taste	Go = tasty    No-go = not tasty	0	86	FOODGNG_Images/0766.jpg	tasty	91	Go	space	space	1	0.370785499922931
taste	Go = tasty    No-go = not tasty	0	87	FOODGNG_Images/0771.jpg	tasty	96	Go	space	space	1	0.372781099751592
taste	Go = tasty    No-go = not tasty	0	88	FOODGNG_Images/0445.jpg	tasty	89	Go	space	space	1	0.449978299904615
taste	Go = tasty    No-go = not tasty	0	89	FOODGNG_Images/0903.jpg	not tasty	5	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	90	FOODGNG_Images/0329.jpg	tasty	89	Go	space	space	1	0.435777000151575
taste	Go = tasty    No-go = not tasty	0	91	FOODGNG_Images/0445.jpg	tasty	89	Go	space	space	1	0.443318699486554
taste	Go = tasty    No-go = not tasty	0	92	FOODGNG_Images/0763.jpg	tasty	92	Go	space	space	1	0.409069399815053
taste	Go = tasty    No-go = not tasty	0	93	FOODGNG_Images/0352.jpg	tasty	98	Go	space	space	1	0.431846200022846
taste	Go = tasty    No-go = not tasty	0	94	FOODGNG_Images/0923.jpg	not tasty	1	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	95	FOODGNG_Images/0250.jpg	tasty	100	Go	space	space	1	0.426776599604636
taste	Go = tasty    No-go = not tasty	0	96	FOODGNG_Images/0763.jpg	tasty	92	Go	space	space	1	0.389532099943608
taste	Go = tasty    No-go = not tasty	0	97	FOODGNG_Images/0234.jpg	tasty	100	Go	space	space	1	0.401672899723053
taste	Go = tasty    No-go = not tasty	0	98	FOODGNG_Images/0926.jpg	not tasty	3	NoGo	None	None	1	NaN
taste	Go = tasty    No-go = not tasty	0	99	FOODGNG_Images/0409.jpg	tasty	94	Go	space	space	1	0.475099599920213
healthRev	Go = not healthy    No-go = healthy	1	0	FOODGNG_Images/0339.jpg	not healthy	13	Go	space	space	1	0.586353099904954
healthRev	Go = not healthy    No-go = healthy	1	1	FOODGNG_Images/0189.jpg	not healthy	32	Go	space	space	1	0.548957899678499
healthRev	Go = not healthy    No-go = healthy	1	2	FOODGNG_Images/0676.jpg	not healthy	22	Go	space	space	1	0.483745299745351
healthRev	Go = not healthy    No-go = healthy	1	3	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.511870499700308
healthRev	Go = not healthy    No-go = healthy	1	4	FOODGNG_Images/0488.jpg	not healthy	29	Go	space	space	1	0.438593799713999
healthRev	Go = not healthy    No-go = healthy	1	5	FOODGNG_Images/0028.jpg	not healthy	29	Go	space	space	1	0.829911699984223
healthRev	Go = not healthy    No-go = healthy	1	6	FOODGNG_Images/0878.jpg	not healthy	33	Go	space	space	1	0.481934200040996
healthRev	Go = not healthy    No-go = healthy	1	7	FOODGNG_Images/0138.jpg	not healthy	21	Go	space	space	1	0.430468999780715
healthRev	Go = not healthy    No-go = healthy	1	8	FOODGNG_Images/0046.jpg	not healthy	25	Go	space	space	1	0.521886599715799
healthRev	Go = not healthy    No-go = healthy	1	9	FOODGNG_Images/0924.jpg	not healthy	30	Go	space	space	1	0.633754000067711
healthRev	Go = not healthy    No-go = healthy	1	10	FOODGNG_Images/0046.jpg	not healthy	25	Go	space	space	1	0.438111399766058
healthRev	Go = not healthy    No-go = healthy	1	11	FOODGNG_Images/0713.jpg	not healthy	26	Go	space	space	1	0.420598599594086
healthRev	Go = not healthy    No-go = healthy	1	12	FOODGNG_Images/0676.jpg	not healthy	22	Go	space	space	1	0.353932800237089
healthRev	Go = not healthy    No-go = healthy	1	13	FOODGNG_Images/0189.jpg	not healthy	32	Go	space	space	1	0.476487199775875
healthRev	Go = not healthy    No-go = healthy	1	14	FOODGNG_Images/0924.jpg	not healthy	30	Go	space	space	1	0.431684199720621
healthRev	Go = not healthy    No-go = healthy	1	15	FOODGNG_Images/0046.jpg	not healthy	25	Go	space	space	1	0.476021300069988
healthRev	Go = not healthy    No-go = healthy	1	16	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.462492499966174
healthRev	Go = not healthy    No-go = healthy	1	17	FOODGNG_Images/0359.jpg	healthy	84	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	18	FOODGNG_Images/0196.jpg	healthy	83	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	19	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.546095000114292
healthRev	Go = not healthy    No-go = healthy	1	20	FOODGNG_Images/0488.jpg	not healthy	29	Go	space	space	1	0.387999699916691
healthRev	Go = not healthy    No-go = healthy	1	21	FOODGNG_Images/0181.jpg	not healthy	26	Go	space	space	1	1.40926310000941
healthRev	Go = not healthy    No-go = healthy	1	22	FOODGNG_Images/0189.jpg	not healthy	32	Go	space	space	1	0.443052899558097
healthRev	Go = not healthy    No-go = healthy	1	23	FOODGNG_Images/0273.jpg	healthy	97	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	24	FOODGNG_Images/0261.jpg	healthy	80	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	25	FOODGNG_Images/0614.jpg	healthy	83	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	26	FOODGNG_Images/0181.jpg	not healthy	26	Go	space	space	1	0.512068800162524
healthRev	Go = not healthy    No-go = healthy	1	27	FOODGNG_Images/0529.jpg	healthy	84	NoGo	None	space	0	0.542589399963617
healthRev	Go = not healthy    No-go = healthy	1	28	FOODGNG_Images/0004.jpg	not healthy	19	Go	space	space	1	0.999855199828744
healthRev	Go = not healthy    No-go = healthy	1	29	FOODGNG_Images/0494.jpg	not healthy	31	Go	space	space	1	0.57904989970848
healthRev	Go = not healthy    No-go = healthy	1	30	FOODGNG_Images/0339.jpg	not healthy	13	Go	space	space	1	0.551607300061733
healthRev	Go = not healthy    No-go = healthy	1	31	FOODGNG_Images/0459.jpg	healthy	86	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	32	FOODGNG_Images/0878.jpg	not healthy	33	Go	space	space	1	0.801900899969041
healthRev	Go = not healthy    No-go = healthy	1	33	FOODGNG_Images/0438.jpg	healthy	87	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	34	FOODGNG_Images/0676.jpg	not healthy	22	Go	space	space	1	0.642676199786365
healthRev	Go = not healthy    No-go = healthy	1	35	FOODGNG_Images/0640.jpg	healthy	92	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	36	FOODGNG_Images/0478.jpg	healthy	80	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	37	FOODGNG_Images/0004.jpg	not healthy	19	Go	space	space	1	0.65887469984591
healthRev	Go = not healthy    No-go = healthy	1	38	FOODGNG_Images/0339.jpg	not healthy	13	Go	space	space	1	0.513752799946815
healthRev	Go = not healthy    No-go = healthy	1	39	FOODGNG_Images/0181.jpg	not healthy	26	Go	space	space	1	0.908939499873668
healthRev	Go = not healthy    No-go = healthy	1	40	FOODGNG_Images/0873.jpg	healthy	87	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	41	FOODGNG_Images/0181.jpg	not healthy	26	Go	space	space	1	0.563953999895602
healthRev	Go = not healthy    No-go = healthy	1	42	FOODGNG_Images/0494.jpg	not healthy	31	Go	space	space	1	0.589051799848676
healthRev	Go = not healthy    No-go = healthy	1	43	FOODGNG_Images/0004.jpg	not healthy	19	Go	space	space	1	0.493636900093406
healthRev	Go = not healthy    No-go = healthy	1	44	FOODGNG_Images/0614.jpg	healthy	83	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	45	FOODGNG_Images/0713.jpg	not healthy	26	Go	space	space	1	0.503797899931669
healthRev	Go = not healthy    No-go = healthy	1	46	FOODGNG_Images/0339.jpg	not healthy	13	Go	space	space	1	0.50973130017519
healthRev	Go = not healthy    No-go = healthy	1	47	FOODGNG_Images/0028.jpg	not healthy	29	Go	space	space	1	0.580164999701083
healthRev	Go = not healthy    No-go = healthy	1	48	FOODGNG_Images/0878.jpg	not healthy	33	Go	space	space	1	0.453323199879378
healthRev	Go = not healthy    No-go = healthy	1	49	FOODGNG_Images/0873.jpg	healthy	87	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	50	FOODGNG_Images/0339.jpg	not healthy	13	Go	space	space	1	0.51328710000962
healthRev	Go = not healthy    No-go = healthy	1	51	FOODGNG_Images/0924.jpg	not healthy	30	Go	space	space	1	0.576395899988711
healthRev	Go = not healthy    No-go = healthy	1	52	FOODGNG_Images/0107.jpg	not healthy	31	Go	space	space	1	0.517118799965829
healthRev	Go = not healthy    No-go = healthy	1	53	FOODGNG_Images/0494.jpg	not healthy	31	Go	space	space	1	0.507350999861956
healthRev	Go = not healthy    No-go = healthy	1	54	FOODGNG_Images/0107.jpg	not healthy	31	Go	space	space	1	0.425437400117517
healthRev	Go = not healthy    No-go = healthy	1	55	FOODGNG_Images/0028.jpg	not healthy	29	Go	space	space	1	0.413872399833053
healthRev	Go = not healthy    No-go = healthy	1	56	FOODGNG_Images/0107.jpg	not healthy	31	Go	space	space	1	0.377162300050259
healthRev	Go = not healthy    No-go = healthy	1	57	FOODGNG_Images/0676.jpg	not healthy	22	Go	space	space	1	0.385218000039458
healthRev	Go = not healthy    No-go = healthy	1	58	FOODGNG_Images/0107.jpg	not healthy	31	Go	space	space	1	0.354291699826717
healthRev	Go = not healthy    No-go = healthy	1	59	FOODGNG_Images/0488.jpg	not healthy	29	Go	space	space	1	0.414127500262111
healthRev	Go = not healthy    No-go = healthy	1	60	FOODGNG_Images/0529.jpg	healthy	84	NoGo	None	space	0	0.405706999823451
healthRev	Go = not healthy    No-go = healthy	1	61	FOODGNG_Images/0713.jpg	not healthy	26	Go	space	space	1	0.521432599984109
healthRev	Go = not healthy    No-go = healthy	1	62	FOODGNG_Images/0924.jpg	not healthy	30	Go	space	space	1	0.390203000046313
healthRev	Go = not healthy    No-go = healthy	1	63	FOODGNG_Images/0827.jpg	healthy	87	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	64	FOODGNG_Images/0787.jpg	healthy	95	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	65	FOODGNG_Images/0262.jpg	healthy	93	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	66	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.658790099900216
healthRev	Go = not healthy    No-go = healthy	1	67	FOODGNG_Images/0827.jpg	healthy	87	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	68	FOODGNG_Images/0713.jpg	not healthy	26	Go	space	space	1	0.59659540001303
healthRev	Go = not healthy    No-go = healthy	1	69	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.453704600222409
healthRev	Go = not healthy    No-go = healthy	1	70	FOODGNG_Images/0138.jpg	not healthy	21	Go	space	space	1	0.663991900160909
healthRev	Go = not healthy    No-go = healthy	1	71	FOODGNG_Images/0713.jpg	not healthy	26	Go	space	space	1	0.472888000309467
healthRev	Go = not healthy    No-go = healthy	1	72	FOODGNG_Images/0028.jpg	not healthy	29	Go	space	space	1	0.58112969994545
healthRev	Go = not healthy    No-go = healthy	1	73	FOODGNG_Images/0181.jpg	not healthy	26	Go	space	space	1	0.563784099649638
healthRev	Go = not healthy    No-go = healthy	1	74	FOODGNG_Images/0262.jpg	healthy	93	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	75	FOODGNG_Images/0878.jpg	not healthy	33	Go	space	space	1	0.550402799621224
healthRev	Go = not healthy    No-go = healthy	1	76	FOODGNG_Images/0189.jpg	not healthy	32	Go	space	space	1	0.504513499792665
healthRev	Go = not healthy    No-go = healthy	1	77	FOODGNG_Images/0278.jpg	healthy	85	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	78	FOODGNG_Images/0488.jpg	not healthy	29	Go	space	space	1	0.507591499947011
healthRev	Go = not healthy    No-go = healthy	1	79	FOODGNG_Images/0004.jpg	not healthy	19	Go	space	space	1	0.672669399995357
healthRev	Go = not healthy    No-go = healthy	1	80	FOODGNG_Images/0261.jpg	healthy	80	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	81	FOODGNG_Images/0924.jpg	not healthy	30	Go	space	space	1	0.632144200149924
healthRev	Go = not healthy    No-go = healthy	1	82	FOODGNG_Images/0138.jpg	not healthy	21	Go	space	space	1	0.498585099820048
healthRev	Go = not healthy    No-go = healthy	1	83	FOODGNG_Images/0459.jpg	healthy	86	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	84	FOODGNG_Images/0488.jpg	not healthy	29	Go	space	space	1	0.555202200077474
healthRev	Go = not healthy    No-go = healthy	1	85	FOODGNG_Images/0273.jpg	healthy	97	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	86	FOODGNG_Images/0640.jpg	healthy	92	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	1	87	FOODGNG_Images/0676.jpg	not healthy	22	Go	space	space	1	0.501884099561721
healthRev	Go = not healthy    No-go = healthy	1	88	FOODGNG_Images/0107.jpg	not healthy	31	Go	space	space	1	0.86181449983269
healthRev	Go = not healthy    No-go = healthy	1	89	FOODGNG_Images/0004.jpg	not healthy	19	Go	space	space	1	0.539758899714798
healthRev	Go = not healthy    No-go = healthy	1	90	FOODGNG_Images/0189.jpg	not healthy	32	Go	space	space	1	0.561669599730521
healthRev	Go = not healthy    No-go = healthy	1	91	FOODGNG_Images/0138.jpg	not healthy	21	Go	space	space	1	0.482116399798542
healthRev	Go = not healthy    No-go = healthy	1	92	FOODGNG_Images/0046.jpg	not healthy	25	Go	space	space	1	0.572940099518746
healthRev	Go = not healthy    No-go = healthy	1	93	FOODGNG_Images/0478.jpg	healthy	80	NoGo	None	None	1	NaN
