blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
tasteRev	Go = not tasty    No-go = tasty	0	0	FOODGNG_Images/0488.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	1	FOODGNG_Images/0917.jpg	not tasty	2	Go	space	space	1	0.921387400012463
tasteRev	Go = not tasty    No-go = tasty	0	2	FOODGNG_Images/0918.jpg	not tasty	2	Go	space	space	1	0.646008500014432
tasteRev	Go = not tasty    No-go = tasty	0	3	FOODGNG_Images/0329.jpg	tasty	98	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	4	FOODGNG_Images/0900.jpg	not tasty	5	Go	space	space	1	0.661806399992201
tasteRev	Go = not tasty    No-go = tasty	0	5	FOODGNG_Images/0901.jpg	not tasty	2	Go	space	space	1	0.613192599994363
tasteRev	Go = not tasty    No-go = tasty	0	6	FOODGNG_Images/0586.jpg	not tasty	5	Go	space	None	0	NaN
tasteRev	Go = not tasty    No-go = tasty	0	7	FOODGNG_Images/0923.jpg	not tasty	4	Go	space	space	1	0.609560700017028
tasteRev	Go = not tasty    No-go = tasty	0	8	FOODGNG_Images/0365.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	9	FOODGNG_Images/0319.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	10	FOODGNG_Images/0901.jpg	not tasty	2	Go	space	space	1	0.573163400025805
tasteRev	Go = not tasty    No-go = tasty	0	11	FOODGNG_Images/0794.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	12	FOODGNG_Images/0900.jpg	not tasty	5	Go	space	space	1	0.584500500001013
tasteRev	Go = not tasty    No-go = tasty	0	13	FOODGNG_Images/0923.jpg	not tasty	4	Go	space	space	1	0.518121300003259
tasteRev	Go = not tasty    No-go = tasty	0	14	FOODGNG_Images/0910.jpg	not tasty	2	Go	space	space	1	0.570328100002371
tasteRev	Go = not tasty    No-go = tasty	0	15	FOODGNG_Images/0900.jpg	not tasty	5	Go	space	space	1	0.483013300021412
tasteRev	Go = not tasty    No-go = tasty	0	16	FOODGNG_Images/0907.jpg	not tasty	1	Go	space	space	1	0.558057499991264
tasteRev	Go = not tasty    No-go = tasty	0	17	FOODGNG_Images/0918.jpg	not tasty	2	Go	space	space	1	0.485526700009359
tasteRev	Go = not tasty    No-go = tasty	0	18	FOODGNG_Images/0717.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	19	FOODGNG_Images/0924.jpg	not tasty	1	Go	space	space	1	0.683220600010827
tasteRev	Go = not tasty    No-go = tasty	0	20	FOODGNG_Images/0339.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	21	FOODGNG_Images/0925.jpg	not tasty	2	Go	space	space	1	0.767102499987232
tasteRev	Go = not tasty    No-go = tasty	0	22	FOODGNG_Images/0107.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	23	FOODGNG_Images/0920.jpg	not tasty	1	Go	space	space	1	0.505793300020741
tasteRev	Go = not tasty    No-go = tasty	0	24	FOODGNG_Images/0910.jpg	not tasty	2	Go	space	space	1	0.504986200015992
tasteRev	Go = not tasty    No-go = tasty	0	25	FOODGNG_Images/0136.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	26	FOODGNG_Images/0909.jpg	not tasty	1	Go	space	space	1	0.568870799994329
tasteRev	Go = not tasty    No-go = tasty	0	27	FOODGNG_Images/0586.jpg	not tasty	5	Go	space	space	1	0.74822090001544
tasteRev	Go = not tasty    No-go = tasty	0	28	FOODGNG_Images/0901.jpg	not tasty	2	Go	space	space	1	0.518195000011474
tasteRev	Go = not tasty    No-go = tasty	0	29	FOODGNG_Images/0028.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	30	FOODGNG_Images/0920.jpg	not tasty	1	Go	space	space	1	0.625859299994772
tasteRev	Go = not tasty    No-go = tasty	0	31	FOODGNG_Images/0927.jpg	not tasty	3	Go	space	space	1	0.805405899998732
tasteRev	Go = not tasty    No-go = tasty	0	32	FOODGNG_Images/0924.jpg	not tasty	1	Go	space	space	1	0.465837499999907
tasteRev	Go = not tasty    No-go = tasty	0	33	FOODGNG_Images/0685.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	34	FOODGNG_Images/0900.jpg	not tasty	5	Go	space	space	1	0.491150799993193
tasteRev	Go = not tasty    No-go = tasty	0	35	FOODGNG_Images/0319.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	36	FOODGNG_Images/0586.jpg	not tasty	5	Go	space	space	1	0.59591360000195
tasteRev	Go = not tasty    No-go = tasty	0	37	FOODGNG_Images/0920.jpg	not tasty	1	Go	space	space	1	0.539953700004844
tasteRev	Go = not tasty    No-go = tasty	0	38	FOODGNG_Images/0925.jpg	not tasty	2	Go	space	space	1	0.58692540001357
tasteRev	Go = not tasty    No-go = tasty	0	39	FOODGNG_Images/0926.jpg	not tasty	2	Go	space	space	1	0.552421200001845
tasteRev	Go = not tasty    No-go = tasty	0	40	FOODGNG_Images/0903.jpg	not tasty	5	Go	space	space	1	0.587999100011075
tasteRev	Go = not tasty    No-go = tasty	0	41	FOODGNG_Images/0917.jpg	not tasty	2	Go	space	space	1	0.586207299988018
tasteRev	Go = not tasty    No-go = tasty	0	42	FOODGNG_Images/0685.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	43	FOODGNG_Images/0488.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	44	FOODGNG_Images/0901.jpg	not tasty	2	Go	space	space	1	0.547289500012994
