blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0478.jpg	100	79	65	FOODPCT_Images/0273.jpg	100	49	24	FOODPCT_Images/0273.jpg	m	2.19104740001785
0	1	FOODPCT_Images/0459.jpg	100	76	76	FOODPCT_Images/0921.jpg	41	19	7	FOODPCT_Images/0459.jpg	z	3.80458950001048
0	2	FOODPCT_Images/0805.jpg	91	51	41	FOODPCT_Images/0539.jpg	100	79	75	FOODPCT_Images/0805.jpg	z	1.59252000000561
0	3	FOODPCT_Images/0352.jpg	72	72	60	FOODPCT_Images/0329.jpg	81	78	82	FOODPCT_Images/0329.jpg	m	1.30305100000987
0	4	FOODPCT_Images/0478.jpg	100	79	65	FOODPCT_Images/0881.jpg	100	100	100	FOODPCT_Images/0881.jpg	m	2.66110750001098
0	5	FOODPCT_Images/0352.jpg	72	72	60	FOODPCT_Images/0478.jpg	100	79	65	FOODPCT_Images/0478.jpg	m	3.96054630000435
0	6	FOODPCT_Images/0921.jpg	41	19	7	FOODPCT_Images/0805.jpg	91	51	41	FOODPCT_Images/0805.jpg	m	1.35655650000263
0	7	FOODPCT_Images/0273.jpg	100	49	24	FOODPCT_Images/0004.jpg	19	91	91	FOODPCT_Images/0273.jpg	z	1.05909520000569
0	8	FOODPCT_Images/0567.jpg	73	81	77	FOODPCT_Images/0797.jpg	100	87	87	FOODPCT_Images/0567.jpg	z	3.6971668000042
0	9	FOODPCT_Images/0459.jpg	100	76	76	FOODPCT_Images/0890.jpg	86	78	79	FOODPCT_Images/0459.jpg	z	0.9001222000079
0	10	FOODPCT_Images/0138.jpg	26	69	59	FOODPCT_Images/0273.jpg	100	49	24	FOODPCT_Images/0273.jpg	m	0.957083900008001
0	11	FOODPCT_Images/0921.jpg	41	19	7	FOODPCT_Images/0352.jpg	72	72	60	FOODPCT_Images/0921.jpg	z	1.88750260001689
0	12	FOODPCT_Images/0890.jpg	86	78	79	FOODPCT_Images/0539.jpg	100	79	75	FOODPCT_Images/0539.jpg	m	0.92999140000029
0	13	FOODPCT_Images/0319.jpg	41	78	80	FOODPCT_Images/0787.jpg	100	89	89	FOODPCT_Images/0787.jpg	m	2.24084160001075
0	14	FOODPCT_Images/0181.jpg	68	61	62	FOODPCT_Images/0459.jpg	100	76	76	FOODPCT_Images/0459.jpg	m	0.868275200016797
0	15	FOODPCT_Images/0329.jpg	81	78	82	FOODPCT_Images/0263.jpg	92	85	88	FOODPCT_Images/0329.jpg	z	0.758164500017301
0	16	FOODPCT_Images/0459.jpg	100	76	76	FOODPCT_Images/0560.jpg	66	77	86	FOODPCT_Images/0459.jpg	z	0.873878600003081
0	17	FOODPCT_Images/0614.jpg	65	78	81	FOODPCT_Images/0873.jpg	100	45	29	FOODPCT_Images/0873.jpg	m	1.44742300000507
0	18	FOODPCT_Images/0560.jpg	66	77	86	FOODPCT_Images/0797.jpg	100	87	87	FOODPCT_Images/0560.jpg	z	1.26279620001151
