blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
health	Go = healthy    No-go = not healthy	0	0	FOODGNG_Images/0479.jpg	healthy	75	Go	space	None	0	NaN
health	Go = healthy    No-go = not healthy	0	1	FOODGNG_Images/0763.jpg	healthy	95	Go	space	space	1	0.78163450001739
health	Go = healthy    No-go = not healthy	0	2	FOODGNG_Images/0479.jpg	healthy	75	Go	space	space	1	0.549790099961683
health	Go = healthy    No-go = not healthy	0	3	FOODGNG_Images/0263.jpg	healthy	80	Go	space	space	1	0.766299900016747
health	Go = healthy    No-go = not healthy	0	4	FOODGNG_Images/0679.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	5	FOODGNG_Images/0199.jpg	healthy	80	Go	space	space	1	0.561943200009409
health	Go = healthy    No-go = not healthy	0	6	FOODGNG_Images/0145.jpg	not healthy	10	NoGo	None	space	0	1.3621637999895
health	Go = healthy    No-go = not healthy	0	7	FOODGNG_Images/0373.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	8	FOODGNG_Images/0263.jpg	healthy	80	Go	space	space	1	0.552941200032365
health	Go = healthy    No-go = not healthy	0	9	FOODGNG_Images/0359.jpg	healthy	75	Go	space	space	1	0.793369999970309
health	Go = healthy    No-go = not healthy	0	10	FOODGNG_Images/0796.jpg	healthy	85	Go	space	space	1	0.518149000010453
health	Go = healthy    No-go = not healthy	0	11	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.854721300012898
health	Go = healthy    No-go = not healthy	0	12	FOODGNG_Images/0479.jpg	healthy	75	Go	space	space	1	0.58475229999749
health	Go = healthy    No-go = not healthy	0	13	FOODGNG_Images/0339.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	14	FOODGNG_Images/0199.jpg	healthy	80	Go	space	space	1	0.701868100033607
health	Go = healthy    No-go = not healthy	0	15	FOODGNG_Images/0478.jpg	healthy	80	Go	space	space	1	0.743201299977954
health	Go = healthy    No-go = not healthy	0	16	FOODGNG_Images/0196.jpg	healthy	85	Go	space	space	1	0.889484499988612
health	Go = healthy    No-go = not healthy	0	17	FOODGNG_Images/0676.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	18	FOODGNG_Images/0763.jpg	healthy	95	Go	space	space	1	0.48546279995935
health	Go = healthy    No-go = not healthy	0	19	FOODGNG_Images/0199.jpg	healthy	80	Go	space	space	1	0.522148999967612
health	Go = healthy    No-go = not healthy	0	20	FOODGNG_Images/0676.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	21	FOODGNG_Images/0199.jpg	healthy	80	Go	space	space	1	0.423652499972377
health	Go = healthy    No-go = not healthy	0	22	FOODGNG_Images/0796.jpg	healthy	85	Go	space	space	1	0.566634399991017
health	Go = healthy    No-go = not healthy	0	23	FOODGNG_Images/0647.jpg	healthy	75	Go	space	space	1	0.716332100040745
health	Go = healthy    No-go = not healthy	0	24	FOODGNG_Images/0919.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	25	FOODGNG_Images/0479.jpg	healthy	75	Go	space	space	1	0.467061600007582
health	Go = healthy    No-go = not healthy	0	26	FOODGNG_Images/0138.jpg	not healthy	10	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	27	FOODGNG_Images/0529.jpg	healthy	85	Go	space	space	1	0.669789900013711
health	Go = healthy    No-go = not healthy	0	28	FOODGNG_Images/0409.jpg	healthy	90	Go	space	space	1	0.596318500000052
