blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
tasteRev	Go = not tasty    No-go = tasty	0	0	FOODGNG_Images/0907.jpg	not tasty	8	Go	space	space	1	0.637232500000209
tasteRev	Go = not tasty    No-go = tasty	0	1	FOODGNG_Images/0352.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	2	FOODGNG_Images/0926.jpg	not tasty	13	Go	space	space	1	0.5305429
tasteRev	Go = not tasty    No-go = tasty	0	3	FOODGNG_Images/0924.jpg	not tasty	19	Go	space	space	1	0.764647299999979
tasteRev	Go = not tasty    No-go = tasty	0	4	FOODGNG_Images/0196.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	5	FOODGNG_Images/0234.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	6	FOODGNG_Images/0873.jpg	not tasty	16	Go	space	space	1	0.729423400000087
tasteRev	Go = not tasty    No-go = tasty	0	7	FOODGNG_Images/0919.jpg	not tasty	11	Go	space	space	1	0.637294000000111
tasteRev	Go = not tasty    No-go = tasty	0	8	FOODGNG_Images/0920.jpg	not tasty	13	Go	space	space	1	0.51804200000015
tasteRev	Go = not tasty    No-go = tasty	0	9	FOODGNG_Images/0909.jpg	not tasty	19	Go	space	space	1	0.53733850000026
tasteRev	Go = not tasty    No-go = tasty	0	10	FOODGNG_Images/0920.jpg	not tasty	13	Go	space	space	1	0.555454100000134
tasteRev	Go = not tasty    No-go = tasty	0	11	FOODGNG_Images/0903.jpg	not tasty	4	Go	space	space	1	0.554915100000017
tasteRev	Go = not tasty    No-go = tasty	0	12	FOODGNG_Images/0352.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	13	FOODGNG_Images/0339.jpg	not tasty	14	Go	space	space	1	0.951861100000315
tasteRev	Go = not tasty    No-go = tasty	0	14	FOODGNG_Images/0900.jpg	not tasty	19	Go	space	space	1	0.547458000000461
tasteRev	Go = not tasty    No-go = tasty	0	15	FOODGNG_Images/0339.jpg	not tasty	14	Go	space	space	1	0.579540700000507
tasteRev	Go = not tasty    No-go = tasty	0	16	FOODGNG_Images/0841.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	17	FOODGNG_Images/0919.jpg	not tasty	11	Go	space	space	1	0.535483999999997
tasteRev	Go = not tasty    No-go = tasty	0	18	FOODGNG_Images/0924.jpg	not tasty	19	Go	space	space	1	0.5443822000002
tasteRev	Go = not tasty    No-go = tasty	0	19	FOODGNG_Images/0926.jpg	not tasty	13	Go	space	space	1	0.593796099999963
tasteRev	Go = not tasty    No-go = tasty	0	20	FOODGNG_Images/0365.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	21	FOODGNG_Images/0903.jpg	not tasty	4	Go	space	space	1	0.530783900000188
tasteRev	Go = not tasty    No-go = tasty	0	22	FOODGNG_Images/0263.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	23	FOODGNG_Images/0903.jpg	not tasty	4	Go	space	space	1	0.596346200000426
tasteRev	Go = not tasty    No-go = tasty	0	24	FOODGNG_Images/0927.jpg	not tasty	10	Go	space	space	1	0.611475800000335
tasteRev	Go = not tasty    No-go = tasty	0	25	FOODGNG_Images/0794.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	26	FOODGNG_Images/0909.jpg	not tasty	19	Go	space	space	1	0.589743700000326
tasteRev	Go = not tasty    No-go = tasty	0	27	FOODGNG_Images/0373.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	28	FOODGNG_Images/0911.jpg	not tasty	17	Go	space	space	1	0.687177000000247
tasteRev	Go = not tasty    No-go = tasty	0	29	FOODGNG_Images/0640.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	30	FOODGNG_Images/0873.jpg	not tasty	16	Go	space	space	1	0.679962600000181
tasteRev	Go = not tasty    No-go = tasty	0	31	FOODGNG_Images/0705.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	32	FOODGNG_Images/0920.jpg	not tasty	13	Go	space	space	1	0.565409400000135
tasteRev	Go = not tasty    No-go = tasty	0	33	FOODGNG_Images/0922.jpg	not tasty	21	Go	space	space	1	0.813661400000456
tasteRev	Go = not tasty    No-go = tasty	0	34	FOODGNG_Images/0927.jpg	not tasty	10	Go	space	space	1	0.599575400000049
tasteRev	Go = not tasty    No-go = tasty	0	35	FOODGNG_Images/0261.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	36	FOODGNG_Images/0900.jpg	not tasty	19	Go	space	space	1	0.569516800000201
tasteRev	Go = not tasty    No-go = tasty	0	37	FOODGNG_Images/0234.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	38	FOODGNG_Images/0928.jpg	not tasty	10	Go	space	space	1	0.431458600000042
tasteRev	Go = not tasty    No-go = tasty	0	39	FOODGNG_Images/0488.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	40	FOODGNG_Images/0907.jpg	not tasty	8	Go	space	space	1	0.536540700000387
tasteRev	Go = not tasty    No-go = tasty	0	41	FOODGNG_Images/0873.jpg	not tasty	16	Go	space	space	1	0.720952399999987
tasteRev	Go = not tasty    No-go = tasty	0	42	FOODGNG_Images/0927.jpg	not tasty	10	Go	space	space	1	0.537319999999909
tasteRev	Go = not tasty    No-go = tasty	0	43	FOODGNG_Images/0841.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	44	FOODGNG_Images/0909.jpg	not tasty	19	Go	space	space	1	0.714905900000304
tasteRev	Go = not tasty    No-go = tasty	0	45	FOODGNG_Images/0928.jpg	not tasty	10	Go	space	space	1	0.589568600000348
