onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
298.48046875	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	152823	250
300.51953125	1	decision	trialStart	1	1	1	foodImage.15	FOODEEG_Images\0189.jpg	NY	Right	Yes	0.78055879999738	0	153867	251
301.587890625	2	decision	foodImageDisplay	1	1	1	foodImage.15	FOODEEG_Images\0189.jpg	NY	Right	Yes	0.78055879999738	0	154414	252
303.65234375	0.78055879999738	decision	choicePhaseStart	1	1	1	foodImage.15	FOODEEG_Images\0189.jpg	NY	Right	Yes	0.78055879999738	0	155471	253
304.423828125	0	decision	response	1	1	1	foodImage.15	FOODEEG_Images\0189.jpg	NY	Right	Yes	0.78055879999738	0	155866	235
305.509765625	1	decision	trialStart	1	2	2	foodImage.74	FOODEEG_Images\0752.jpg	NY	Right	Yes	0.732945100004144	0	156422	251
306.5546875	2	decision	foodImageDisplay	1	2	2	foodImage.74	FOODEEG_Images\0752.jpg	NY	Right	Yes	0.732945100004144	0	156957	252
308.619140625	0.732945100004144	decision	choicePhaseStart	1	2	2	foodImage.74	FOODEEG_Images\0752.jpg	NY	Right	Yes	0.732945100004144	0	158014	253
309.34375	0	decision	response	1	2	2	foodImage.74	FOODEEG_Images\0752.jpg	NY	Right	Yes	0.732945100004144	0	158385	235
310.3984375	1	taste	trialStart	1	3	3	foodImage.52	FOODEEG_Images\0539.jpg	NY	Right	Yes	1.31428670000605	0	158925	251
311.455078125	2	taste	foodImageDisplay	1	3	3	foodImage.52	FOODEEG_Images\0539.jpg	NY	Right	Yes	1.31428670000605	0	159466	252
313.51953125	1.31428670000605	taste	choicePhaseStart	1	3	3	foodImage.52	FOODEEG_Images\0539.jpg	NY	Right	Yes	1.31428670000605	0	160523	253
314.82421875	0	taste	response	1	3	3	foodImage.52	FOODEEG_Images\0539.jpg	NY	Right	Yes	1.31428670000605	0	161191	235
315.8671875	1	health	trialStart	1	4	4	foodImage.116	FOODEEG_Images\0924.jpg	YN	Right	No	1.34868840000127	0	161725	251
316.908203125	2	health	foodImageDisplay	1	4	4	foodImage.116	FOODEEG_Images\0924.jpg	YN	Right	No	1.34868840000127	0	162258	252
318.970703125	1.34868840000127	health	choicePhaseStart	1	4	4	foodImage.116	FOODEEG_Images\0924.jpg	YN	Right	No	1.34868840000127	0	163314	253
320.310546875	0	health	response	1	4	4	foodImage.116	FOODEEG_Images\0924.jpg	YN	Right	No	1.34868840000127	0	164000	235
321.35546875	1	health	trialStart	1	5	5	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	1.13929090000602	0	164535	251
322.416015625	2	health	foodImageDisplay	1	5	5	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	1.13929090000602	0	165078	252
324.48046875	1.13929090000602	health	choicePhaseStart	1	5	5	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	1.13929090000602	0	166135	253
325.615234375	0	health	response	1	5	5	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	1.13929090000602	0	166716	234
326.6640625	1	decision	trialStart	1	6	6	foodImage.92	FOODEEG_Images\0900.jpg	YN	Right	No	0.655305200001749	0	167253	251
327.705078125	2	decision	foodImageDisplay	1	6	6	foodImage.92	FOODEEG_Images\0900.jpg	YN	Right	No	0.655305200001749	0	167786	252
329.76953125	0.655305200001749	decision	choicePhaseStart	1	6	6	foodImage.92	FOODEEG_Images\0900.jpg	YN	Right	No	0.655305200001749	0	168843	253
330.416015625	0	decision	response	1	6	6	foodImage.92	FOODEEG_Images\0900.jpg	YN	Right	No	0.655305200001749	0	169174	235
331.45703125	1	decision	trialStart	1	7	7	foodImage.37	FOODEEG_Images\0359.jpg	NY	Right	Yes	0.932842800000799	0	169707	251
332.5	2	decision	foodImageDisplay	1	7	7	foodImage.37	FOODEEG_Images\0359.jpg	NY	Right	Yes	0.932842800000799	0	170241	252
334.5625	0.932842800000799	decision	choicePhaseStart	1	7	7	foodImage.37	FOODEEG_Images\0359.jpg	NY	Right	Yes	0.932842800000799	0	171297	253
335.486328125	0	decision	response	1	7	7	foodImage.37	FOODEEG_Images\0359.jpg	NY	Right	Yes	0.932842800000799	0	171770	235
336.529296875	1	decision	trialStart	1	8	8	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.886880000005476	0	172304	251
337.587890625	2	decision	foodImageDisplay	1	8	8	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.886880000005476	0	172846	252
339.65625	0.886880000005476	decision	choicePhaseStart	1	8	8	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.886880000005476	0	173905	253
340.53515625	0	decision	response	1	8	8	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.886880000005476	0	174355	234
341.576171875	1	health	trialStart	1	9	9	foodImage.34	FOODEEG_Images\0339.jpg	YN	Right	No	0.793263699997624	0	174888	251
342.6328125	2	health	foodImageDisplay	1	9	9	foodImage.34	FOODEEG_Images\0339.jpg	YN	Right	No	0.793263699997624	0	175429	252
344.6953125	0.793263699997624	health	choicePhaseStart	1	9	9	foodImage.34	FOODEEG_Images\0339.jpg	YN	Right	No	0.793263699997624	0	176485	253
345.486328125	0	health	response	1	9	9	foodImage.34	FOODEEG_Images\0339.jpg	YN	Right	No	0.793263699997624	0	176890	235
346.52734375	1	health	trialStart	1	10	10	foodImage.42	FOODEEG_Images\0438.jpg	NY	Right	Yes	1.18222830000013	0	177423	251
347.615234375	2	health	foodImageDisplay	1	10	10	foodImage.42	FOODEEG_Images\0438.jpg	NY	Right	Yes	1.18222830000013	0	177980	252
349.677734375	1.18222830000013	health	choicePhaseStart	1	10	10	foodImage.42	FOODEEG_Images\0438.jpg	NY	Right	Yes	1.18222830000013	0	179036	253
350.853515625	0	health	response	1	10	10	foodImage.42	FOODEEG_Images\0438.jpg	NY	Right	Yes	1.18222830000013	0	179638	235
351.89453125	1	taste	trialStart	1	11	11	foodImage.71	FOODEEG_Images\0713.jpg	YN	Left	Yes	0.749043399999209	0	180171	251
352.9375	2	taste	foodImageDisplay	1	11	11	foodImage.71	FOODEEG_Images\0713.jpg	YN	Left	Yes	0.749043399999209	0	180705	252
355.001953125	0.749043399999209	taste	choicePhaseStart	1	11	11	foodImage.71	FOODEEG_Images\0713.jpg	YN	Left	Yes	0.749043399999209	0	181762	253
355.7421875	0	taste	response	1	11	11	foodImage.71	FOODEEG_Images\0713.jpg	YN	Left	Yes	0.749043399999209	0	182141	234
356.78515625	1	decision	trialStart	1	12	12	foodImage.75	FOODEEG_Images\0763.jpg	NY	Left	No	0.809874099999433	0	182675	251
357.830078125	2	decision	foodImageDisplay	1	12	12	foodImage.75	FOODEEG_Images\0763.jpg	NY	Left	No	0.809874099999433	0	183210	252
