onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
305.66015625	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	156499	250
307.69921875	1	taste	trialStart	1	1	1	foodImage.14	FOODEEG_Images\0188.jpg	YN	Left	Yes	0.809194199740887	0	157543	251
308.76171875	2	taste	foodImageDisplay	1	1	1	foodImage.14	FOODEEG_Images\0188.jpg	YN	Left	Yes	0.809194199740887	0	158087	252
310.826171875	0.809194199740887	taste	choicePhaseStart	1	1	1	foodImage.14	FOODEEG_Images\0188.jpg	YN	Left	Yes	0.809194199740887	0	159144	253
311.626953125	0	taste	response	1	1	1	foodImage.14	FOODEEG_Images\0188.jpg	YN	Left	Yes	0.809194199740887	0	159554	234
312.71875	1	taste	trialStart	1	2	2	foodImage.11	FOODEEG_Images\0180.jpg	YN	Left	Yes	0.978011699859053	0	160113	251
313.76171875	2	taste	foodImageDisplay	1	2	2	foodImage.11	FOODEEG_Images\0180.jpg	YN	Left	Yes	0.978011699859053	0	160647	252
315.82421875	0.978011699859053	taste	choicePhaseStart	1	2	2	foodImage.11	FOODEEG_Images\0180.jpg	YN	Left	Yes	0.978011699859053	0	161703	253
316.794921875	0	taste	response	1	2	2	foodImage.11	FOODEEG_Images\0180.jpg	YN	Left	Yes	0.978011699859053	0	162200	234
317.84375	1	taste	trialStart	1	3	3	foodImage.48	FOODEEG_Images\0494.jpg	NY	Right	Yes	0.73907779995352	0	162737	251
318.88671875	2	taste	foodImageDisplay	1	3	3	foodImage.48	FOODEEG_Images\0494.jpg	NY	Right	Yes	0.73907779995352	0	163271	252
320.94921875	0.73907779995352	taste	choicePhaseStart	1	3	3	foodImage.48	FOODEEG_Images\0494.jpg	NY	Right	Yes	0.73907779995352	0	164327	253
321.681640625	0	taste	response	1	3	3	foodImage.48	FOODEEG_Images\0494.jpg	NY	Right	Yes	0.73907779995352	0	164702	235
322.7265625	1	health	trialStart	1	4	4	foodImage.6	FOODEEG_Images\0113.jpg	YN	Right	No	0.594245799817145	0	165237	251
323.76953125	2	health	foodImageDisplay	1	4	4	foodImage.6	FOODEEG_Images\0113.jpg	YN	Right	No	0.594245799817145	0	165771	252
325.83203125	0.594245799817145	health	choicePhaseStart	1	4	4	foodImage.6	FOODEEG_Images\0113.jpg	YN	Right	No	0.594245799817145	0	166827	253
326.41796875	0	health	response	1	4	4	foodImage.6	FOODEEG_Images\0113.jpg	YN	Right	No	0.594245799817145	0	167127	235
327.462890625	1	health	trialStart	1	5	5	foodImage.23	FOODEEG_Images\0244.jpg	NY	Right	Yes	0.693074000068009	0	167662	251
328.5078125	2	health	foodImageDisplay	1	5	5	foodImage.23	FOODEEG_Images\0244.jpg	NY	Right	Yes	0.693074000068009	0	168197	252
330.572265625	0.693074000068009	health	choicePhaseStart	1	5	5	foodImage.23	FOODEEG_Images\0244.jpg	NY	Right	Yes	0.693074000068009	0	169254	253
331.2578125	0	health	response	1	5	5	foodImage.23	FOODEEG_Images\0244.jpg	NY	Right	Yes	0.693074000068009	0	169605	235
332.306640625	1	decision	trialStart	1	6	6	foodImage.101	FOODEEG_Images\0909.jpg	YN	Right	No	0.843112499918789	0	170142	251
333.3515625	2	decision	foodImageDisplay	1	6	6	foodImage.101	FOODEEG_Images\0909.jpg	YN	Right	No	0.843112499918789	0	170677	252
335.4140625	0.843112499918789	decision	choicePhaseStart	1	6	6	foodImage.101	FOODEEG_Images\0909.jpg	YN	Right	No	0.843112499918789	0	171733	253
336.248046875	0	decision	response	1	6	6	foodImage.101	FOODEEG_Images\0909.jpg	YN	Right	No	0.843112499918789	0	172160	235
337.291015625	1	taste	trialStart	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	NY	Right	Yes	0.605062799993902	0	172694	251
338.333984375	2	taste	foodImageDisplay	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	NY	Right	Yes	0.605062799993902	0	173228	252
340.396484375	0.605062799993902	taste	choicePhaseStart	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	NY	Right	Yes	0.605062799993902	0	174284	253
340.994140625	0	taste	response	1	7	7	foodImage.2	FOODEEG_Images\0028.jpg	NY	Right	Yes	0.605062799993902	0	174590	235
342.037109375	1	health	trialStart	1	8	8	foodImage.16	FOODEEG_Images\0196.jpg	NY	Right	Yes	0.58081529987976	0	175124	251
343.109375	2	health	foodImageDisplay	1	8	8	foodImage.16	FOODEEG_Images\0196.jpg	NY	Right	Yes	0.58081529987976	0	175673	252
345.173828125	0.58081529987976	health	choicePhaseStart	1	8	8	foodImage.16	FOODEEG_Images\0196.jpg	NY	Right	Yes	0.58081529987976	0	176730	253
345.744140625	0	health	response	1	8	8	foodImage.16	FOODEEG_Images\0196.jpg	NY	Right	Yes	0.58081529987976	0	177022	235
346.7890625	1	decision	trialStart	1	9	9	foodImage.78	FOODEEG_Images\0787.jpg	NY	Left	No	0.854544800240546	0	177557	251
347.833984375	2	decision	foodImageDisplay	1	9	9	foodImage.78	FOODEEG_Images\0787.jpg	NY	Left	No	0.854544800240546	0	178092	252
349.896484375	0.854544800240546	decision	choicePhaseStart	1	9	9	foodImage.78	FOODEEG_Images\0787.jpg	NY	Left	No	0.854544800240546	0	179148	253
350.744140625	0	decision	response	1	9	9	foodImage.78	FOODEEG_Images\0787.jpg	NY	Left	No	0.854544800240546	0	179582	234
351.787109375	1	health	trialStart	1	10	10	foodImage.97	FOODEEG_Images\0905.jpg	NY	Right	Yes	1.37082110019401	0	180116	251
