blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0830.jpg	100	100	100	FOODPCT_Images/0830.jpg	m	1.09677390009165
0	1	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0752.jpg	100	0	0	FOODPCT_Images/0881.jpg	z	1.37973579997197
0	2	FOODPCT_Images/0196.jpg	100	65	65	FOODPCT_Images/0796.jpg	100	27	8	FOODPCT_Images/0796.jpg	m	1.0681123000104
0	3	FOODPCT_Images/0587.jpg	50	50	21	FOODPCT_Images/0234.jpg	100	100	100	FOODPCT_Images/0587.jpg	z	2.06961419992149
0	4	FOODPCT_Images/0236.jpg	37	100	71	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0881.jpg	m	1.1342033999972
0	5	FOODPCT_Images/0679.jpg	49	49	18	FOODPCT_Images/0188.jpg	49	19	8	FOODPCT_Images/0188.jpg	m	1.1501120000612
0	6	FOODPCT_Images/0145.jpg	34	50	21	FOODPCT_Images/0236.jpg	37	100	71	FOODPCT_Images/0145.jpg	z	0.896992200054228
0	7	FOODPCT_Images/0339.jpg	0	82	25	FOODPCT_Images/0752.jpg	100	0	0	FOODPCT_Images/0752.jpg	m	2.91631130012684
0	8	FOODPCT_Images/0004.jpg	13	76	60	FOODPCT_Images/0262.jpg	100	100	100	FOODPCT_Images/0004.jpg	z	1.34591340017505
0	9	FOODPCT_Images/0917.jpg	0	50	23	FOODPCT_Images/0004.jpg	13	76	60	FOODPCT_Images/0917.jpg	z	1.16963870008476
0	10	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0409.jpg	100	100	100	FOODPCT_Images/0409.jpg	m	1.07402590010315
0	11	FOODPCT_Images/0752.jpg	100	0	0	FOODPCT_Images/0107.jpg	17	85	51	FOODPCT_Images/0107.jpg	m	0.923265999881551
0	12	FOODPCT_Images/0145.jpg	34	50	21	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0145.jpg	z	0.961094500031322
0	13	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0107.jpg	17	85	51	FOODPCT_Images/0107.jpg	m	2.536153400084
0	14	FOODPCT_Images/0145.jpg	34	50	21	FOODPCT_Images/0262.jpg	100	100	100	FOODPCT_Images/0145.jpg	z	0.757585300132632
0	15	FOODPCT_Images/0796.jpg	100	27	8	FOODPCT_Images/0236.jpg	37	100	71	FOODPCT_Images/0236.jpg	m	1.5024204000365
0	16	FOODPCT_Images/0515.jpg	76	100	76	FOODPCT_Images/0188.jpg	49	19	8	FOODPCT_Images/0188.jpg	m	1.00248020002618
0	17	FOODPCT_Images/0261.jpg	100	48	18	FOODPCT_Images/0488.jpg	20	74	42	FOODPCT_Images/0488.jpg	m	1.03541550016962
0	18	FOODPCT_Images/0145.jpg	34	50	21	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0145.jpg	z	0.803988499799743
0	19	FOODPCT_Images/0145.jpg	34	50	21	FOODPCT_Images/0587.jpg	50	50	21	FOODPCT_Images/0587.jpg	m	1.0017346998211
0	20	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0188.jpg	49	19	8	FOODPCT_Images/0188.jpg	m	1.35237159999087
0	21	FOODPCT_Images/0529.jpg	100	100	100	FOODPCT_Images/0188.jpg	49	19	8	FOODPCT_Images/0188.jpg	m	1.04561590007506
0	22	FOODPCT_Images/0329.jpg	100	100	100	FOODPCT_Images/0679.jpg	49	49	18	FOODPCT_Images/0329.jpg	z	1.03359050001018
0	23	FOODPCT_Images/0107.jpg	17	85	51	FOODPCT_Images/0004.jpg	13	76	60	FOODPCT_Images/0004.jpg	m	0.81565840006806
0	24	FOODPCT_Images/0796.jpg	100	27	8	FOODPCT_Images/0679.jpg	49	49	18	FOODPCT_Images/0679.jpg	m	0.87164120003581
0	25	FOODPCT_Images/0236.jpg	37	100	71	FOODPCT_Images/0183.jpg	100	50	22	FOODPCT_Images/0236.jpg	z	1.4227098999545
0	26	FOODPCT_Images/0830.jpg	100	100	100	FOODPCT_Images/0679.jpg	49	49	18	FOODPCT_Images/0679.jpg	m	0.776118200039491
0	27	FOODPCT_Images/0183.jpg	100	50	22	FOODPCT_Images/0234.jpg	100	100	100	FOODPCT_Images/0234.jpg	m	0.802335500018671
0	28	FOODPCT_Images/0547.jpg	18	85	64	FOODPCT_Images/0640.jpg	100	86	86	FOODPCT_Images/0547.jpg	z	1.35236680018716
0	29	FOODPCT_Images/0515.jpg	76	100	76	FOODPCT_Images/0107.jpg	17	85	51	FOODPCT_Images/0107.jpg	m	1.79137019999325
0	30	FOODPCT_Images/0917.jpg	0	50	23	FOODPCT_Images/0339.jpg	0	82	25	FOODPCT_Images/0917.jpg	z	1.15127830021083
0	31	FOODPCT_Images/0183.jpg	100	50	22	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0881.jpg	m	0.660997700178996
0	32	FOODPCT_Images/0881.jpg	100	31	11	FOODPCT_Images/0234.jpg	100	100	100	FOODPCT_Images/0234.jpg	m	1.25099460012279
0	33	FOODPCT_Images/0234.jpg	100	100	100	FOODPCT_Images/0004.jpg	13	76	60	FOODPCT_Images/0234.jpg	z	0.680375100113451
