blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0647.jpg	80	97	92	FOODPCT_Images/0539.jpg	74	85	87	FOODPCT_Images/0539.jpg	m	2.5111379000009
0	1	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0676.jpg	15	91	90	FOODPCT_Images/0676.jpg	m	1.56758539995644
0	2	FOODPCT_Images/0352.jpg	39	55	66	FOODPCT_Images/0004.jpg	35	93	96	FOODPCT_Images/0352.jpg	z	2.20289170002798
0	3	FOODPCT_Images/0145.jpg	30	92	100	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0145.jpg	z	1.43093839997891
0	4	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0539.jpg	74	85	87	FOODPCT_Images/0539.jpg	m	1.29004759999225
0	5	FOODPCT_Images/0478.jpg	94	96	95	FOODPCT_Images/0244.jpg	69	90	92	FOODPCT_Images/0478.jpg	z	3.08333649998531
0	6	FOODPCT_Images/0478.jpg	94	96	95	FOODPCT_Images/0841.jpg	60	92	81	FOODPCT_Images/0841.jpg	m	1.2741578000132
0	7	FOODPCT_Images/0488.jpg	38	100	100	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0488.jpg	z	2.34974550001789
0	8	FOODPCT_Images/0282.jpg	85	85	60	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0282.jpg	z	1.35402309999336
0	9	FOODPCT_Images/0367.jpg	11	100	80	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0367.jpg	z	1.78751629998442
0	10	FOODPCT_Images/0113.jpg	6	95	87	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0113.jpg	z	1.12112509994768
0	11	FOODPCT_Images/0478.jpg	94	96	95	FOODPCT_Images/0004.jpg	35	93	96	FOODPCT_Images/0478.jpg	z	1.46537609997904
0	12	FOODPCT_Images/0488.jpg	38	100	100	FOODPCT_Images/0282.jpg	85	85	60	FOODPCT_Images/0282.jpg	m	2.43157270003576
0	13	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0113.jpg	6	95	87	FOODPCT_Images/0113.jpg	m	0.853370200027712
0	14	FOODPCT_Images/0539.jpg	74	85	87	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0539.jpg	z	0.962673700007144
0	15	FOODPCT_Images/0352.jpg	39	55	66	FOODPCT_Images/0282.jpg	85	85	60	FOODPCT_Images/0352.jpg	z	1.66345130000263
0	16	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0183.jpg	70	95	90	FOODPCT_Images/0116.jpg	z	3.2800926999771
0	17	FOODPCT_Images/0352.jpg	39	55	66	FOODPCT_Images/0188.jpg	65	100	100	FOODPCT_Images/0188.jpg	m	0.984892200038303
0	18	FOODPCT_Images/0188.jpg	65	100	100	FOODPCT_Images/0647.jpg	80	97	92	FOODPCT_Images/0188.jpg	z	0.855308300000615
0	19	FOODPCT_Images/0188.jpg	65	100	100	FOODPCT_Images/0145.jpg	30	92	100	FOODPCT_Images/0188.jpg	z	1.03737489995547
0	20	FOODPCT_Images/0459.jpg	87	74	55	FOODPCT_Images/0685.jpg	68	100	93	FOODPCT_Images/0685.jpg	m	1.05446279997705
0	21	FOODPCT_Images/0805.jpg	95	93	91	FOODPCT_Images/0459.jpg	87	74	55	FOODPCT_Images/0805.jpg	z	0.764394400001038
0	22	FOODPCT_Images/0244.jpg	69	90	92	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0244.jpg	z	0.981928299996071
0	23	FOODPCT_Images/0004.jpg	35	93	96	FOODPCT_Images/0282.jpg	85	85	60	FOODPCT_Images/0282.jpg	m	1.32550239999546
0	24	FOODPCT_Images/0841.jpg	60	92	81	FOODPCT_Images/0679.jpg	44	85	79	FOODPCT_Images/0841.jpg	z	2.8575144999777
0	25	FOODPCT_Images/0841.jpg	60	92	81	FOODPCT_Images/0647.jpg	80	97	92	FOODPCT_Images/0841.jpg	z	1.33440520003205
0	26	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0116.jpg	m	1.32405980001204
0	27	FOODPCT_Images/0679.jpg	44	85	79	FOODPCT_Images/0188.jpg	65	100	100	FOODPCT_Images/0188.jpg	m	0.93161200004397
0	28	FOODPCT_Images/0805.jpg	95	93	91	FOODPCT_Images/0004.jpg	35	93	96	FOODPCT_Images/0805.jpg	z	0.718513700005133
0	29	FOODPCT_Images/0367.jpg	11	100	80	FOODPCT_Images/0805.jpg	95	93	91	FOODPCT_Images/0805.jpg	m	1.35052350000478
0	30	FOODPCT_Images/0352.jpg	39	55	66	FOODPCT_Images/0181.jpg	59	62	46	FOODPCT_Images/0352.jpg	z	0.809765000012703
0	31	FOODPCT_Images/0188.jpg	65	100	100	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0188.jpg	z	0.69945660000667
0	32	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0367.jpg	11	100	80	FOODPCT_Images/0116.jpg	z	1.78387540002586
0	33	FOODPCT_Images/0352.jpg	39	55	66	FOODPCT_Images/0107.jpg	5	100	90	FOODPCT_Images/0352.jpg	z	0.932817500026431
0	34	FOODPCT_Images/0679.jpg	44	85	79	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0679.jpg	z	2.68708929995773
0	35	FOODPCT_Images/0004.jpg	35	93	96	FOODPCT_Images/0459.jpg	87	74	55	FOODPCT_Images/0459.jpg	m	4.40240649995394
0	36	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0805.jpg	95	93	91	FOODPCT_Images/0805.jpg	m	1.09285839996301
0	37	FOODPCT_Images/0478.jpg	94	96	95	FOODPCT_Images/0367.jpg	11	100	80	FOODPCT_Images/0478.jpg	z	0.983014700002968
0	38	FOODPCT_Images/0116.jpg	26	94	95	FOODPCT_Images/0644.jpg	82	82	88	FOODPCT_Images/0116.jpg	z	1.02497809997294
