blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
health	Go = healthy    No-go = not healthy	0	0	FOODGNG_Images/0250.jpg	healthy	100	Go	space	space	1	0.633316099992953
health	Go = healthy    No-go = not healthy	0	1	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.630590099957772
health	Go = healthy    No-go = not healthy	0	2	FOODGNG_Images/0459.jpg	healthy	98	Go	space	space	1	0.541346799989697
health	Go = healthy    No-go = not healthy	0	3	FOODGNG_Images/0922.jpg	not healthy	30	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	4	FOODGNG_Images/0282.jpg	healthy	99	Go	space	space	1	0.57914540002821
health	Go = healthy    No-go = not healthy	0	5	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.468125600018539
health	Go = healthy    No-go = not healthy	0	6	FOODGNG_Images/0787.jpg	healthy	99	Go	space	space	1	0.472932300006505
health	Go = healthy    No-go = not healthy	0	7	FOODGNG_Images/0459.jpg	healthy	98	Go	space	space	1	0.471532499999739
health	Go = healthy    No-go = not healthy	0	8	FOODGNG_Images/0644.jpg	healthy	99	Go	space	space	1	0.534262299945112
health	Go = healthy    No-go = not healthy	0	9	FOODGNG_Images/0841.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	10	FOODGNG_Images/0282.jpg	healthy	99	Go	space	space	1	0.441376600007061
health	Go = healthy    No-go = not healthy	0	11	FOODGNG_Images/0878.jpg	healthy	98	Go	space	space	1	0.560350799991284
health	Go = healthy    No-go = not healthy	0	12	FOODGNG_Images/0693.jpg	healthy	98	Go	space	space	1	0.527657899947371
health	Go = healthy    No-go = not healthy	0	13	FOODGNG_Images/0438.jpg	healthy	100	Go	space	space	1	0.446362700022291
health	Go = healthy    No-go = not healthy	0	14	FOODGNG_Images/0787.jpg	healthy	99	Go	space	space	1	0.420189700031187
health	Go = healthy    No-go = not healthy	0	15	FOODGNG_Images/0693.jpg	healthy	98	Go	space	space	1	0.457000599999446
health	Go = healthy    No-go = not healthy	0	16	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.436258799978532
health	Go = healthy    No-go = not healthy	0	17	FOODGNG_Images/0196.jpg	healthy	100	Go	space	space	1	0.466639399994165
health	Go = healthy    No-go = not healthy	0	18	FOODGNG_Images/0924.jpg	not healthy	34	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	19	FOODGNG_Images/0878.jpg	healthy	98	Go	space	space	1	0.552284399978817
health	Go = healthy    No-go = not healthy	0	20	FOODGNG_Images/0136.jpg	not healthy	13	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	21	FOODGNG_Images/0841.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	22	FOODGNG_Images/0917.jpg	not healthy	19	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	23	FOODGNG_Images/0614.jpg	healthy	100	Go	space	space	1	0.502508100005798
health	Go = healthy    No-go = not healthy	0	24	FOODGNG_Images/0445.jpg	healthy	100	Go	space	space	1	0.475354900001548
health	Go = healthy    No-go = not healthy	0	25	FOODGNG_Images/0282.jpg	healthy	99	Go	space	space	1	0.472385300032329
health	Go = healthy    No-go = not healthy	0	26	FOODGNG_Images/0028.jpg	not healthy	14	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	27	FOODGNG_Images/0459.jpg	healthy	98	Go	space	space	1	0.388191099977121
health	Go = healthy    No-go = not healthy	0	28	FOODGNG_Images/0438.jpg	healthy	100	Go	space	space	1	0.458081000018865
health	Go = healthy    No-go = not healthy	0	29	FOODGNG_Images/0693.jpg	healthy	98	Go	space	space	1	0.467961599992123
health	Go = healthy    No-go = not healthy	0	30	FOODGNG_Images/0924.jpg	not healthy	34	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	31	FOODGNG_Images/0763.jpg	healthy	100	Go	space	space	1	0.440802900004201
health	Go = healthy    No-go = not healthy	0	32	FOODGNG_Images/0445.jpg	healthy	100	Go	space	space	1	0.392493500025012
health	Go = healthy    No-go = not healthy	0	33	FOODGNG_Images/0644.jpg	healthy	99	Go	space	space	1	0.402654800040182
health	Go = healthy    No-go = not healthy	0	34	FOODGNG_Images/0196.jpg	healthy	100	Go	space	space	1	0.477290899958462
health	Go = healthy    No-go = not healthy	0	35	FOODGNG_Images/0262.jpg	healthy	100	Go	space	space	1	0.432089800015092
health	Go = healthy    No-go = not healthy	0	36	FOODGNG_Images/0282.jpg	healthy	99	Go	space	space	1	0.47937479999382
health	Go = healthy    No-go = not healthy	0	37	FOODGNG_Images/0138.jpg	not healthy	24	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	38	FOODGNG_Images/0294.jpg	not healthy	17	NoGo	None	None	1	NaN
