blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
tasteRev	Go = not tasty    No-go = tasty	0	0	FOODGNG_Images/0145.jpg	tasty	96	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	1	FOODGNG_Images/0116.jpg	tasty	96	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	2	FOODGNG_Images/0923.jpg	not tasty	1	Go	space	space	1	0.777794700115919
tasteRev	Go = not tasty    No-go = tasty	0	3	FOODGNG_Images/0488.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	4	FOODGNG_Images/0926.jpg	not tasty	1	Go	space	space	1	0.638932100031525
tasteRev	Go = not tasty    No-go = tasty	0	5	FOODGNG_Images/0278.jpg	not tasty	1	Go	space	space	1	0.896855799946934
tasteRev	Go = not tasty    No-go = tasty	0	6	FOODGNG_Images/0560.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	7	FOODGNG_Images/0928.jpg	not tasty	1	Go	space	space	1	0.59540869994089
tasteRev	Go = not tasty    No-go = tasty	0	8	FOODGNG_Images/0919.jpg	not tasty	1	Go	space	space	1	0.592374500120059
tasteRev	Go = not tasty    No-go = tasty	0	9	FOODGNG_Images/0924.jpg	not tasty	1	Go	space	space	1	0.567125299945474
tasteRev	Go = not tasty    No-go = tasty	0	10	FOODGNG_Images/0916.jpg	not tasty	1	Go	space	space	1	0.500138300005347
tasteRev	Go = not tasty    No-go = tasty	0	11	FOODGNG_Images/0905.jpg	not tasty	1	Go	space	space	1	0.631942500127479
tasteRev	Go = not tasty    No-go = tasty	0	12	FOODGNG_Images/0916.jpg	not tasty	1	Go	space	space	1	0.493269799975678
tasteRev	Go = not tasty    No-go = tasty	0	13	FOODGNG_Images/0928.jpg	not tasty	1	Go	space	space	1	0.505978000117466
tasteRev	Go = not tasty    No-go = tasty	0	14	FOODGNG_Images/0319.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	15	FOODGNG_Images/0913.jpg	not tasty	1	Go	space	space	1	0.542357000056654
tasteRev	Go = not tasty    No-go = tasty	0	16	FOODGNG_Images/0787.jpg	not tasty	1	Go	space	space	1	0.633508099941537
tasteRev	Go = not tasty    No-go = tasty	0	17	FOODGNG_Images/0925.jpg	not tasty	1	Go	space	space	1	0.477588200010359
tasteRev	Go = not tasty    No-go = tasty	0	18	FOODGNG_Images/0912.jpg	not tasty	1	Go	space	space	1	0.608969300054014
tasteRev	Go = not tasty    No-go = tasty	0	19	FOODGNG_Images/0787.jpg	not tasty	1	Go	space	space	1	0.622186599997804
tasteRev	Go = not tasty    No-go = tasty	0	20	FOODGNG_Images/0560.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	21	FOODGNG_Images/0908.jpg	not tasty	1	Go	space	space	1	0.541660400107503
tasteRev	Go = not tasty    No-go = tasty	0	22	FOODGNG_Images/0065.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	23	FOODGNG_Images/0913.jpg	not tasty	1	Go	space	space	1	0.572589199990034
tasteRev	Go = not tasty    No-go = tasty	0	24	FOODGNG_Images/0906.jpg	not tasty	1	Go	space	space	1	0.505016700131819
tasteRev	Go = not tasty    No-go = tasty	0	25	FOODGNG_Images/0912.jpg	not tasty	1	Go	space	space	1	0.459897999884561
tasteRev	Go = not tasty    No-go = tasty	0	26	FOODGNG_Images/0908.jpg	not tasty	1	Go	space	space	1	0.487479200121015
tasteRev	Go = not tasty    No-go = tasty	0	27	FOODGNG_Images/0926.jpg	not tasty	1	Go	space	space	1	0.464661599835381
tasteRev	Go = not tasty    No-go = tasty	0	28	FOODGNG_Images/0107.jpg	tasty	98	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	29	FOODGNG_Images/0906.jpg	not tasty	1	Go	space	space	1	0.520915500121191
tasteRev	Go = not tasty    No-go = tasty	0	30	FOODGNG_Images/0805.jpg	not tasty	1	Go	space	space	1	0.485206100158393
tasteRev	Go = not tasty    No-go = tasty	0	31	FOODGNG_Images/0278.jpg	not tasty	1	Go	space	space	1	0.480887699872255
tasteRev	Go = not tasty    No-go = tasty	0	32	FOODGNG_Images/0805.jpg	not tasty	1	Go	space	space	1	0.454090199898928
tasteRev	Go = not tasty    No-go = tasty	0	33	FOODGNG_Images/0925.jpg	not tasty	1	Go	space	space	1	0.50916890008375
tasteRev	Go = not tasty    No-go = tasty	0	34	FOODGNG_Images/0478.jpg	tasty	90	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	35	FOODGNG_Images/0928.jpg	not tasty	1	Go	space	space	1	0.563713899813592
tasteRev	Go = not tasty    No-go = tasty	0	36	FOODGNG_Images/0065.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	37	FOODGNG_Images/0905.jpg	not tasty	1	Go	space	space	1	0.577953899977729
tasteRev	Go = not tasty    No-go = tasty	0	38	FOODGNG_Images/0926.jpg	not tasty	1	Go	space	space	1	0.573486299952492
tasteRev	Go = not tasty    No-go = tasty	0	39	FOODGNG_Images/0494.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	40	FOODGNG_Images/0787.jpg	not tasty	1	Go	space	space	1	0.527341800043359
tasteRev	Go = not tasty    No-go = tasty	0	41	FOODGNG_Images/0914.jpg	tasty	100	NoGo	None	None	1	NaN
tasteRev	Go = not tasty    No-go = tasty	0	42	FOODGNG_Images/0919.jpg	not tasty	1	Go	space	space	1	0.484519300051033
tasteRev	Go = not tasty    No-go = tasty	0	43	FOODGNG_Images/0906.jpg	not tasty	1	Go	space	space	1	0.553616400109604
