blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
healthRev	Go = not healthy    No-go = healthy	0	0	FOODGNG_Images/0905.jpg	not healthy	15	Go	space	None	0	NaN
healthRev	Go = not healthy    No-go = healthy	0	1	FOODGNG_Images/0587.jpg	not healthy	15	Go	space	space	1	0.615465500159189
healthRev	Go = not healthy    No-go = healthy	0	2	FOODGNG_Images/0904.jpg	not healthy	15	Go	space	None	0	NaN
healthRev	Go = not healthy    No-go = healthy	0	3	FOODGNG_Images/0676.jpg	not healthy	15	Go	space	space	1	0.649010700173676
healthRev	Go = not healthy    No-go = healthy	0	4	FOODGNG_Images/0367.jpg	not healthy	10	Go	space	space	1	0.675082700094208
healthRev	Go = not healthy    No-go = healthy	0	5	FOODGNG_Images/0116.jpg	not healthy	10	Go	space	space	1	0.549490600125864
healthRev	Go = not healthy    No-go = healthy	0	6	FOODGNG_Images/0536.jpg	not healthy	20	Go	space	space	1	0.778820800129324
healthRev	Go = not healthy    No-go = healthy	0	7	FOODGNG_Images/0796.jpg	healthy	90	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	8	FOODGNG_Images/0373.jpg	not healthy	20	Go	space	space	1	0.539921400137246
healthRev	Go = not healthy    No-go = healthy	0	9	FOODGNG_Images/0234.jpg	healthy	90	NoGo	None	space	0	1.57240790012293
healthRev	Go = not healthy    No-go = healthy	0	10	FOODGNG_Images/0116.jpg	not healthy	10	Go	space	space	1	0.668539700098336
healthRev	Go = not healthy    No-go = healthy	0	11	FOODGNG_Images/0367.jpg	not healthy	10	Go	space	space	1	0.632338100112975
healthRev	Go = not healthy    No-go = healthy	0	12	FOODGNG_Images/0373.jpg	not healthy	20	Go	space	space	1	0.523078800179064
healthRev	Go = not healthy    No-go = healthy	0	13	FOODGNG_Images/0896.jpg	not healthy	10	Go	space	space	1	1.2793864000123
healthRev	Go = not healthy    No-go = healthy	0	14	FOODGNG_Images/0282.jpg	healthy	90	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	15	FOODGNG_Images/0928.jpg	not healthy	10	Go	space	space	1	0.682717800140381
healthRev	Go = not healthy    No-go = healthy	0	16	FOODGNG_Images/0904.jpg	not healthy	15	Go	space	space	1	1.06252790009603
healthRev	Go = not healthy    No-go = healthy	0	17	FOODGNG_Images/0479.jpg	healthy	85	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	18	FOODGNG_Images/0896.jpg	not healthy	10	Go	space	space	1	0.719553300179541
healthRev	Go = not healthy    No-go = healthy	0	19	FOODGNG_Images/0907.jpg	not healthy	15	Go	space	space	1	0.965525600127876
healthRev	Go = not healthy    No-go = healthy	0	20	FOODGNG_Images/0905.jpg	not healthy	15	Go	space	space	1	0.731621800223365
healthRev	Go = not healthy    No-go = healthy	0	21	FOODGNG_Images/0294.jpg	not healthy	15	Go	space	space	1	1.36319610010833
healthRev	Go = not healthy    No-go = healthy	0	22	FOODGNG_Images/0196.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	23	FOODGNG_Images/0294.jpg	not healthy	15	Go	space	space	1	1.24707569996826
healthRev	Go = not healthy    No-go = healthy	0	24	FOODGNG_Images/0787.jpg	healthy	90	NoGo	None	None	1	NaN
