blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0796.jpg	74	74	68	FOODPCT_Images/0560.jpg	76	76	76	FOODPCT_Images/0560.jpg	m	13.8236309000058
0	1	FOODPCT_Images/0614.jpg	76	73	73	FOODPCT_Images/0116.jpg	21	80	59	FOODPCT_Images/0614.jpg	z	2.61880159999419
0	2	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0787.jpg	83	17	22	FOODPCT_Images/0771.jpg	z	1.61291150000761
0	3	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0350.jpg	z	3.03676730001462
0	4	FOODPCT_Images/0794.jpg	65	20	27	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0693.jpg	m	1.94604770001024
0	5	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0367.jpg	26	70	69	FOODPCT_Images/0189.jpg	z	6.97209779999685
0	6	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0794.jpg	65	20	27	FOODPCT_Images/0771.jpg	z	3.36806629999774
0	7	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0350.jpg	m	2.17917230000603
0	8	FOODPCT_Images/0787.jpg	83	17	22	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0890.jpg	m	1.96182020001288
0	9	FOODPCT_Images/0902.jpg	73	40	42	FOODPCT_Images/0873.jpg	63	26	27	FOODPCT_Images/0902.jpg	z	2.23545950000698
0	10	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0116.jpg	21	80	59	FOODPCT_Images/0693.jpg	z	1.61358950000431
0	11	FOODPCT_Images/0787.jpg	83	17	22	FOODPCT_Images/0367.jpg	26	70	69	FOODPCT_Images/0787.jpg	z	7.05563049999182
0	12	FOODPCT_Images/0796.jpg	74	74	68	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0263.jpg	m	1.85352970000531
0	13	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0263.jpg	z	1.48336220000056
0	14	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0693.jpg	m	2.09377150000364
0	15	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0873.jpg	63	26	27	FOODPCT_Images/0713.jpg	z	5.30374909999955
0	16	FOODPCT_Images/0329.jpg	67	61	67	FOODPCT_Images/0116.jpg	21	80	59	FOODPCT_Images/0329.jpg	z	1.12305380000907
0	17	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0645.jpg	z	1.98084400000516
0	18	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0693.jpg	z	1.83117419999326
0	19	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0529.jpg	70	24	30	FOODPCT_Images/0529.jpg	m	1.72377820000111
0	20	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0693.jpg	m	2.10116340000241
0	21	FOODPCT_Images/0902.jpg	73	40	42	FOODPCT_Images/0614.jpg	76	73	73	FOODPCT_Images/0614.jpg	m	3.78743219999888
0	22	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0614.jpg	76	73	73	FOODPCT_Images/0614.jpg	m	1.14811259999988
0	23	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0263.jpg	z	3.26888040000631
0	24	FOODPCT_Images/0560.jpg	76	76	76	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0560.jpg	z	2.17981060000602
0	25	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0459.jpg	z	1.40806050000538
0	26	FOODPCT_Images/0367.jpg	26	70	69	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0263.jpg	m	1.37311559999944
0	27	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0273.jpg	85	29	28	FOODPCT_Images/0350.jpg	z	4.16151260001061
0	28	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0873.jpg	63	26	27	FOODPCT_Images/0645.jpg	z	1.54969960000017
0	29	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0645.jpg	m	1.71672599999874
0	30	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0263.jpg	z	1.20967899999232
0	31	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0560.jpg	76	76	76	FOODPCT_Images/0560.jpg	m	1.38169270000071
0	32	FOODPCT_Images/0614.jpg	76	73	73	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0614.jpg	z	1.19647919999261
0	33	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0693.jpg	m	1.06084700000065
0	34	FOODPCT_Images/0116.jpg	21	80	59	FOODPCT_Images/0273.jpg	85	29	28	FOODPCT_Images/0273.jpg	m	1.53423860001203
0	35	FOODPCT_Images/0529.jpg	70	24	30	FOODPCT_Images/0787.jpg	83	17	22	FOODPCT_Images/0529.jpg	z	0.939071900007548
0	36	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0329.jpg	67	61	67	FOODPCT_Images/0329.jpg	m	1.60565009999846
0	37	FOODPCT_Images/0902.jpg	73	40	42	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0902.jpg	z	3.64692590001505
0	38	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0908.jpg	65	21	26	FOODPCT_Images/0908.jpg	m	2.83294529998966
0	39	FOODPCT_Images/0196.jpg	75	21	51	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0196.jpg	z	0.890335200005211
0	40	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0645.jpg	m	1.87690410000505
0	41	FOODPCT_Images/0273.jpg	85	29	28	FOODPCT_Images/0373.jpg	20	74	75	FOODPCT_Images/0273.jpg	z	1.33950380000169
0	42	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0796.jpg	74	74	68	FOODPCT_Images/0796.jpg	m	1.10568649999914
0	43	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0890.jpg	60	27	60	FOODPCT_Images/0890.jpg	m	1.07415200000105
0	44	FOODPCT_Images/0787.jpg	83	17	22	FOODPCT_Images/0438.jpg	72	25	29	FOODPCT_Images/0787.jpg	z	1.41580210000393
0	45	FOODPCT_Images/0560.jpg	76	76	76	FOODPCT_Images/0794.jpg	65	20	27	FOODPCT_Images/0560.jpg	z	2.51050589999068
0	46	FOODPCT_Images/0273.jpg	85	29	28	FOODPCT_Images/0329.jpg	67	61	67	FOODPCT_Images/0329.jpg	m	1.3291035000002
0	47	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0614.jpg	76	73	73	FOODPCT_Images/0693.jpg	z	5.56629290001001
0	48	FOODPCT_Images/0373.jpg	20	74	75	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0645.jpg	m	0.75883080001222
0	49	FOODPCT_Images/0902.jpg	73	40	42	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0189.jpg	m	1.21719560000929
0	50	FOODPCT_Images/0196.jpg	75	21	51	FOODPCT_Images/0529.jpg	70	24	30	FOODPCT_Images/0196.jpg	z	5.61627549999685
0	51	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0196.jpg	75	21	51	FOODPCT_Images/0196.jpg	m	2.15888149999955
0	52	FOODPCT_Images/0645.jpg	71	69	70	FOODPCT_Images/0771.jpg	74	60	58	FOODPCT_Images/0645.jpg	z	1.7348689000064
0	53	FOODPCT_Images/0794.jpg	65	20	27	FOODPCT_Images/0196.jpg	75	21	51	FOODPCT_Images/0196.jpg	m	0.934470900014276
0	54	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0196.jpg	75	21	51	FOODPCT_Images/0196.jpg	m	1.29044070000236
0	55	FOODPCT_Images/0263.jpg	79	63	64	FOODPCT_Images/0373.jpg	20	74	75	FOODPCT_Images/0263.jpg	z	1.78022469999269
0	56	FOODPCT_Images/0796.jpg	74	74	68	FOODPCT_Images/0693.jpg	80	58	58	FOODPCT_Images/0693.jpg	m	1.53868409999995
0	57	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0713.jpg	z	3.72913859999971
0	58	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0438.jpg	72	25	29	FOODPCT_Images/0713.jpg	z	5.85139280000294
0	59	FOODPCT_Images/0529.jpg	70	24	30	FOODPCT_Images/0713.jpg	23	78	76	FOODPCT_Images/0529.jpg	z	2.27249580000353
1	0	FOODPCT_Images/0459.jpg	63	63	30	FOODPCT_Images/0350.jpg	72	74	75	FOODPCT_Images/0350.jpg	m	1.04227660001197
1	1	FOODPCT_Images/0329.jpg	67	61	67	FOODPCT_Images/0189.jpg	29	71	71	FOODPCT_Images/0329.jpg	z	0.918843200008268
1	2	FOODPCT_Images/0908.jpg	65	21	26	FOODPCT_Images/0902.jpg	73	40	42	FOODPCT_Images/0908.jpg	z	2.97355190000962
