onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
322.05078125	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	164891	250
324.087890625	1	health	trialStart	1	1	1	foodImage.45	FOODEEG_Images\0478.jpg	YN	Left	Yes	0.974300100002438	0	165934	251
325.13671875	2	health	foodImageDisplay	1	1	1	foodImage.45	FOODEEG_Images\0478.jpg	YN	Left	Yes	0.974300100002438	0	166471	252
327.201171875	0.974300100002438	health	choicePhaseStart	1	1	1	foodImage.45	FOODEEG_Images\0478.jpg	YN	Left	Yes	0.974300100002438	0	167528	253
328.171875	0	health	response	1	1	1	foodImage.45	FOODEEG_Images\0478.jpg	YN	Left	Yes	0.974300100002438	0	168025	234
329.265625	1	taste	trialStart	1	2	2	foodImage.3	FOODEEG_Images\0046.jpg	NY	Right	Yes	1.80790070001967	0	168585	251
330.30859375	2	taste	foodImageDisplay	1	2	2	foodImage.3	FOODEEG_Images\0046.jpg	NY	Right	Yes	1.80790070001967	0	169119	252
332.3828125	1.80790070001967	taste	choicePhaseStart	1	2	2	foodImage.3	FOODEEG_Images\0046.jpg	NY	Right	Yes	1.80790070001967	0	170181	253
334.1875	0	taste	response	1	2	2	foodImage.3	FOODEEG_Images\0046.jpg	NY	Right	Yes	1.80790070001967	0	171105	235
335.23828125	1	decision	trialStart	1	3	3	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	1.39158759987913	0	171643	251
336.31640625	2	decision	foodImageDisplay	1	3	3	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	1.39158759987913	0	172195	252
338.380859375	1.39158759987913	decision	choicePhaseStart	1	3	3	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	1.39158759987913	0	173252	253
339.763671875	0	decision	response	1	3	3	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	1.39158759987913	0	173960	235
340.8046875	1	decision	trialStart	1	4	4	foodImage.104	FOODEEG_Images\0912.jpg	YN	Right	No	1.61551919998601	0	174493	251
341.841796875	2	decision	foodImageDisplay	1	4	4	foodImage.104	FOODEEG_Images\0912.jpg	YN	Right	No	1.61551919998601	0	175024	252
343.904296875	1.61551919998601	decision	choicePhaseStart	1	4	4	foodImage.104	FOODEEG_Images\0912.jpg	YN	Right	No	1.61551919998601	0	176080	253
345.515625	0	decision	response	1	4	4	foodImage.104	FOODEEG_Images\0912.jpg	YN	Right	No	1.61551919998601	0	176905	235
346.556640625	1	health	trialStart	1	5	5	foodImage.120	FOODEEG_Images\0928.jpg	YN	Left	Yes	1.67502349987626	0	177438	251
347.599609375	2	health	foodImageDisplay	1	5	5	foodImage.120	FOODEEG_Images\0928.jpg	YN	Left	Yes	1.67502349987626	0	177972	252
