onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
233.466796875	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	119536	250
235.50390625	1	decision	trialStart	1	1	1	foodImage.63	FOODEEG_Images\0645.jpg	NY	Right	Yes	0.927553800000169	0	120579	251
236.548828125	2	decision	foodImageDisplay	1	1	1	foodImage.63	FOODEEG_Images\0645.jpg	NY	Right	Yes	0.927553800000169	0	121114	252
238.61328125	0.927553800000169	decision	choicePhaseStart	1	1	1	foodImage.63	FOODEEG_Images\0645.jpg	NY	Right	Yes	0.927553800000169	0	122171	253
239.53515625	0	decision	response	1	1	1	foodImage.63	FOODEEG_Images\0645.jpg	NY	Right	Yes	0.927553800000169	0	122643	235
240.62890625	1	taste	trialStart	1	2	2	foodImage.27	FOODEEG_Images\0263.jpg	YN	Left	Yes	0.790309000003617	0	123203	251
241.671875	2	taste	foodImageDisplay	1	2	2	foodImage.27	FOODEEG_Images\0263.jpg	YN	Left	Yes	0.790309000003617	0	123737	252
243.736328125	0.790309000003617	taste	choicePhaseStart	1	2	2	foodImage.27	FOODEEG_Images\0263.jpg	YN	Left	Yes	0.790309000003617	0	124794	253
244.517578125	0	taste	response	1	2	2	foodImage.27	FOODEEG_Images\0263.jpg	YN	Left	Yes	0.790309000003617	0	125194	234
245.57421875	1	decision	trialStart	1	3	3	foodImage.103	FOODEEG_Images\0911.jpg	YN	Right	No	0.915795900000376	0	125735	251
246.61328125	2	decision	foodImageDisplay	1	3	3	foodImage.103	FOODEEG_Images\0911.jpg	YN	Right	No	0.915795900000376	0	126267	252
248.68359375	0.915795900000376	decision	choicePhaseStart	1	3	3	foodImage.103	FOODEEG_Images\0911.jpg	YN	Right	No	0.915795900000376	0	127327	253
249.58984375	0	decision	response	1	3	3	foodImage.103	FOODEEG_Images\0911.jpg	YN	Right	No	0.915795900000376	0	127791	235
250.6328125	1	decision	trialStart	1	4	4	foodImage.25	FOODEEG_Images\0261.jpg	NY	Left	No	0.820663400001649	0	128325	251
251.67578125	2	decision	foodImageDisplay	1	4	4	foodImage.25	FOODEEG_Images\0261.jpg	NY	Left	No	0.820663400001649	0	128859	252
