onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
385.939453125	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	197602	250
387.978515625	1	taste	trialStart	1	1	1	foodImage.8	FOODEEG_Images\0136.jpg	NY	Left	No	1.65739820001181	0	198646	251
389.025390625	2	taste	foodImageDisplay	1	1	1	foodImage.8	FOODEEG_Images\0136.jpg	NY	Left	No	1.65739820001181	0	199182	252
391.091796875	1.65739820001181	taste	choicePhaseStart	1	1	1	foodImage.8	FOODEEG_Images\0136.jpg	NY	Left	No	1.65739820001181	0	200240	253
392.7421875	0	taste	response	1	1	1	foodImage.8	FOODEEG_Images\0136.jpg	NY	Left	No	1.65739820001181	0	201085	234
393.830078125	1	health	trialStart	1	2	2	foodImage.48	FOODEEG_Images\0494.jpg	NY	Left	No	1.59837270004209	0	201642	251
394.873046875	2	health	foodImageDisplay	1	2	2	foodImage.48	FOODEEG_Images\0494.jpg	NY	Left	No	1.59837270004209	0	202176	252
396.935546875	1.59837270004209	health	choicePhaseStart	1	2	2	foodImage.48	FOODEEG_Images\0494.jpg	NY	Left	No	1.59837270004209	0	203232	253
398.525390625	0	health	response	1	2	2	foodImage.48	FOODEEG_Images\0494.jpg	NY	Left	No	1.59837270004209	0	204046	234
399.576171875	1	decision	trialStart	1	3	3	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.0651222000015	0	204584	251
400.63671875	2	decision	foodImageDisplay	1	3	3	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.0651222000015	0	205127	252
402.701171875	1.0651222000015	decision	choicePhaseStart	1	3	3	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.0651222000015	0	206184	253
403.755859375	0	decision	response	1	3	3	foodImage.28	FOODEEG_Images\0273.jpg	NY	Right	Yes	1.0651222000015	0	206724	235
404.80078125	1	decision	trialStart	1	4	4	foodImage.90	FOODEEG_Images\0890.jpg	YN	Right	No	1.19647870003246	0	207259	251
405.880859375	2	decision	foodImageDisplay	1	4	4	foodImage.90	FOODEEG_Images\0890.jpg	YN	Right	No	1.19647870003246	0	207812	252
407.943359375	1.19647870003246	decision	choicePhaseStart	1	4	4	foodImage.90	FOODEEG_Images\0890.jpg	YN	Right	No	1.19647870003246	0	208868	253
409.1328125	0	decision	response	1	4	4	foodImage.90	FOODEEG_Images\0890.jpg	YN	Right	No	1.19647870003246	0	209477	235
410.17578125	1	decision	trialStart	1	5	5	foodImage.88	FOODEEG_Images\0878.jpg	YN	Right	No	1.12854010000592	0	210011	251
