onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
303.376953125	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	155330	250
305.416015625	1	health	trialStart	1	1	1	foodImage.64	FOODEEG_Images\0647.jpg	NY	Right	Yes	0.721948000020348	0	156374	251
306.490234375	2	health	foodImageDisplay	1	1	1	foodImage.64	FOODEEG_Images\0647.jpg	NY	Right	Yes	0.721948000020348	0	156924	252
308.5546875	0.721948000020348	health	choicePhaseStart	1	1	1	foodImage.64	FOODEEG_Images\0647.jpg	NY	Right	Yes	0.721948000020348	0	157981	253
309.26953125	0	health	response	1	1	1	foodImage.64	FOODEEG_Images\0647.jpg	NY	Right	Yes	0.721948000020348	0	158347	235
310.359375	1	decision	trialStart	1	2	2	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.809174999943934	0	158905	251
311.40234375	2	decision	foodImageDisplay	1	2	2	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.809174999943934	0	159439	252
313.466796875	0.809174999943934	decision	choicePhaseStart	1	2	2	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.809174999943934	0	160496	253
314.26953125	0	decision	response	1	2	2	foodImage.30	FOODEEG_Images\0282.jpg	YN	Left	Yes	0.809174999943934	0	160907	234
315.322265625	1	taste	trialStart	1	3	3	foodImage.37	FOODEEG_Images\0359.jpg	YN	Right	No	1.00348820001818	0	161446	251
316.3671875	2	taste	foodImageDisplay	1	3	3	foodImage.37	FOODEEG_Images\0359.jpg	YN	Right	No	1.00348820001818	0	161981	252
318.431640625	1.00348820001818	taste	choicePhaseStart	1	3	3	foodImage.37	FOODEEG_Images\0359.jpg	YN	Right	No	1.00348820001818	0	163038	253
319.4296875	0	taste	response	1	3	3	foodImage.37	FOODEEG_Images\0359.jpg	YN	Right	No	1.00348820001818	0	163549	235
320.47265625	1	decision	trialStart	1	4	4	foodImage.43	FOODEEG_Images\0445.jpg	YN	Right	No	0.787450300063938	0	164083	251
321.546875	2	decision	foodImageDisplay	1	4	4	foodImage.43	FOODEEG_Images\0445.jpg	YN	Right	No	0.787450300063938	0	164633	252
323.611328125	0.787450300063938	decision	choicePhaseStart	1	4	4	foodImage.43	FOODEEG_Images\0445.jpg	YN	Right	No	0.787450300063938	0	165690	253
324.388671875	0	decision	response	1	4	4	foodImage.43	FOODEEG_Images\0445.jpg	YN	Right	No	0.787450300063938	0	166088	235
325.431640625	1	health	trialStart	1	5	5	foodImage.59	FOODEEG_Images\0607.jpg	YN	Right	No	0.870968400035053	0	166622	251
326.482421875	2	health	foodImageDisplay	1	5	5	foodImage.59	FOODEEG_Images\0607.jpg	YN	Right	No	0.870968400035053	0	167160	252
328.548828125	0.870968400035053	health	choicePhaseStart	1	5	5	foodImage.59	FOODEEG_Images\0607.jpg	YN	Right	No	0.870968400035053	0	168218	253
329.412109375	0	health	response	1	5	5	foodImage.59	FOODEEG_Images\0607.jpg	YN	Right	No	0.870968400035053	0	168660	235
330.4609375	1	health	trialStart	1	6	6	foodImage.93	FOODEEG_Images\0901.jpg	YN	Right	No	0.780357999959961	0	169197	251
331.501953125	2	health	foodImageDisplay	1	6	6	foodImage.93	FOODEEG_Images\0901.jpg	YN	Right	No	0.780357999959961	0	169730	252
333.56640625	0.780357999959961	health	choicePhaseStart	1	6	6	foodImage.93	FOODEEG_Images\0901.jpg	YN	Right	No	0.780357999959961	0	170787	253
334.341796875	0	health	response	1	6	6	foodImage.93	FOODEEG_Images\0901.jpg	YN	Right	No	0.780357999959961	0	171184	235
335.384765625	1	taste	trialStart	1	7	7	foodImage.49	FOODEEG_Images\0515.jpg	NY	Left	No	0.922747100004926	0	171718	251
336.427734375	2	taste	foodImageDisplay	1	7	7	foodImage.49	FOODEEG_Images\0515.jpg	NY	Left	No	0.922747100004926	0	172252	252
338.490234375	0.922747100004926	taste	choicePhaseStart	1	7	7	foodImage.49	FOODEEG_Images\0515.jpg	NY	Left	No	0.922747100004926	0	173308	253
339.404296875	0	taste	response	1	7	7	foodImage.49	FOODEEG_Images\0515.jpg	NY	Left	No	0.922747100004926	0	173776	234
340.453125	1	taste	trialStart	1	8	8	foodImage.117	FOODEEG_Images\0925.jpg	YN	Right	No	0.850592000060715	0	174313	251
341.4921875	2	taste	foodImageDisplay	1	8	8	foodImage.117	FOODEEG_Images\0925.jpg	YN	Right	No	0.850592000060715	0	174845	252
343.5546875	0.850592000060715	taste	choicePhaseStart	1	8	8	foodImage.117	FOODEEG_Images\0925.jpg	YN	Right	No	0.850592000060715	0	175901	253
344.396484375	0	taste	response	1	8	8	foodImage.117	FOODEEG_Images\0925.jpg	YN	Right	No	0.850592000060715	0	176332	235
345.439453125	1	health	trialStart	1	9	9	foodImage.1	FOODEEG_Images\0004.jpg	NY	Left	No	0.945162400021218	0	176866	251
346.482421875	2	health	foodImageDisplay	1	9	9	foodImage.1	FOODEEG_Images\0004.jpg	NY	Left	No	0.945162400021218	0	177400	252
348.546875	0.945162400021218	health	choicePhaseStart	1	9	9	foodImage.1	FOODEEG_Images\0004.jpg	NY	Left	No	0.945162400021218	0	178457	253
