blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
healthRev	Go = not healthy    No-go = healthy	0	0	FOODGNG_Images/0647.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	1	FOODGNG_Images/0488.jpg	not healthy	20	Go	space	space	1	0.533890800084919
healthRev	Go = not healthy    No-go = healthy	0	2	FOODGNG_Images/0138.jpg	not healthy	20	Go	space	space	1	0.591202000156045
healthRev	Go = not healthy    No-go = healthy	0	3	FOODGNG_Images/0107.jpg	not healthy	20	Go	space	space	1	0.438449100125581
healthRev	Go = not healthy    No-go = healthy	0	4	FOODGNG_Images/0116.jpg	not healthy	10	Go	space	space	1	0.505463400389999
healthRev	Go = not healthy    No-go = healthy	0	5	FOODGNG_Images/0796.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	6	FOODGNG_Images/0685.jpg	not healthy	20	Go	space	space	1	0.572858599945903
healthRev	Go = not healthy    No-go = healthy	0	7	FOODGNG_Images/0138.jpg	not healthy	20	Go	space	space	1	0.49365680012852
healthRev	Go = not healthy    No-go = healthy	0	8	FOODGNG_Images/0065.jpg	not healthy	20	Go	space	space	1	0.534456999972463
healthRev	Go = not healthy    No-go = healthy	0	9	FOODGNG_Images/0640.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	10	FOODGNG_Images/0488.jpg	not healthy	20	Go	space	space	1	0.59224950009957
healthRev	Go = not healthy    No-go = healthy	0	11	FOODGNG_Images/0685.jpg	not healthy	20	Go	space	space	1	0.501227200031281
healthRev	Go = not healthy    No-go = healthy	0	12	FOODGNG_Images/0479.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	13	FOODGNG_Images/0685.jpg	not healthy	20	Go	space	space	1	0.533325800206512
healthRev	Go = not healthy    No-go = healthy	0	14	FOODGNG_Images/0004.jpg	not healthy	18	Go	space	space	1	0.526814800221473
healthRev	Go = not healthy    No-go = healthy	0	15	FOODGNG_Images/0107.jpg	not healthy	20	Go	space	space	1	0.519369600340724
healthRev	Go = not healthy    No-go = healthy	0	16	FOODGNG_Images/0136.jpg	not healthy	15	Go	space	space	1	0.621569000184536
healthRev	Go = not healthy    No-go = healthy	0	17	FOODGNG_Images/0004.jpg	not healthy	18	Go	space	space	1	0.555237099993974
healthRev	Go = not healthy    No-go = healthy	0	18	FOODGNG_Images/0367.jpg	not healthy	20	Go	space	space	1	0.52411700040102
healthRev	Go = not healthy    No-go = healthy	0	19	FOODGNG_Images/0830.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	20	FOODGNG_Images/0713.jpg	not healthy	13	Go	space	space	1	0.615818600170314
healthRev	Go = not healthy    No-go = healthy	0	21	FOODGNG_Images/0136.jpg	not healthy	15	Go	space	space	1	0.596037500072271
healthRev	Go = not healthy    No-go = healthy	0	22	FOODGNG_Images/0138.jpg	not healthy	20	Go	space	space	1	0.632885000202805
healthRev	Go = not healthy    No-go = healthy	0	23	FOODGNG_Images/0116.jpg	not healthy	10	Go	space	space	1	0.565743799787015
healthRev	Go = not healthy    No-go = healthy	0	24	FOODGNG_Images/0028.jpg	not healthy	19	Go	space	space	1	0.588350700214505
