blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0763.jpg	100	6	7	FOODPCT_Images/0409.jpg	100	100	100	FOODPCT_Images/0409.jpg	m	1.21240870002657
0	1	FOODPCT_Images/0915.jpg	25	64	58	FOODPCT_Images/0181.jpg	77	72	76	FOODPCT_Images/0915.jpg	z	1.75243790028617
0	2	FOODPCT_Images/0515.jpg	3	25	5	FOODPCT_Images/0113.jpg	5	100	8	FOODPCT_Images/0113.jpg	m	0.978644300252199
0	3	FOODPCT_Images/0113.jpg	5	100	8	FOODPCT_Images/0409.jpg	100	100	100	FOODPCT_Images/0409.jpg	m	0.71796640008688
0	4	FOODPCT_Images/0658.jpg	29	27	19	FOODPCT_Images/0771.jpg	86	87	93	FOODPCT_Images/0771.jpg	m	1.65321990009397
0	5	FOODPCT_Images/0488.jpg	15	100	100	FOODPCT_Images/0915.jpg	25	64	58	FOODPCT_Images/0915.jpg	m	0.931311399675906
0	6	FOODPCT_Images/0319.jpg	53	52	54	FOODPCT_Images/0844.jpg	11	13	10	FOODPCT_Images/0319.jpg	z	0.972697000019252
0	7	FOODPCT_Images/0717.jpg	61	91	87	FOODPCT_Images/0841.jpg	9	9	12	FOODPCT_Images/0717.jpg	z	1.22279899986461
0	8	FOODPCT_Images/0913.jpg	7	8	8	FOODPCT_Images/0918.jpg	20	100	100	FOODPCT_Images/0913.jpg	z	3.40881589986384
0	9	FOODPCT_Images/0902.jpg	42	46	45	FOODPCT_Images/0763.jpg	100	6	7	FOODPCT_Images/0902.jpg	z	0.842998600099236
0	10	FOODPCT_Images/0488.jpg	15	100	100	FOODPCT_Images/0658.jpg	29	27	19	FOODPCT_Images/0488.jpg	z	1.9570345999673
0	11	FOODPCT_Images/0658.jpg	29	27	19	FOODPCT_Images/0763.jpg	100	6	7	FOODPCT_Images/0658.jpg	z	1.19235730031505
0	12	FOODPCT_Images/0763.jpg	100	6	7	FOODPCT_Images/0912.jpg	8	9	9	FOODPCT_Images/0763.jpg	z	2.00188380014151
0	13	FOODPCT_Images/0902.jpg	42	46	45	FOODPCT_Images/0896.jpg	100	100	100	FOODPCT_Images/0896.jpg	m	0.882407800294459
0	14	FOODPCT_Images/0923.jpg	3	3	3	FOODPCT_Images/0902.jpg	42	46	45	FOODPCT_Images/0902.jpg	m	2.59050949988887
0	15	FOODPCT_Images/0046.jpg	9	100	13	FOODPCT_Images/0896.jpg	100	100	100	FOODPCT_Images/0896.jpg	m	0.813169599976391
0	16	FOODPCT_Images/0145.jpg	8	75	6	FOODPCT_Images/0536.jpg	9	100	12	FOODPCT_Images/0145.jpg	z	1.63364700041711
0	17	FOODPCT_Images/0515.jpg	3	25	5	FOODPCT_Images/0771.jpg	86	87	93	FOODPCT_Images/0771.jpg	m	0.838698000181466
0	18	FOODPCT_Images/0841.jpg	9	9	12	FOODPCT_Images/0915.jpg	25	64	58	FOODPCT_Images/0915.jpg	m	1.09941559983417
