blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0560.jpg	90	82	98	FOODPCT_Images/0479.jpg	91	78	93	FOODPCT_Images/0479.jpg	m	5.39634069986641
0	1	FOODPCT_Images/0189.jpg	18	71	66	FOODPCT_Images/0647.jpg	70	46	61	FOODPCT_Images/0647.jpg	m	2.77949899993837
0	2	FOODPCT_Images/0605.jpg	71	33	49	FOODPCT_Images/0647.jpg	70	46	61	FOODPCT_Images/0605.jpg	z	1.92481919983402
0	3	FOODPCT_Images/0202.jpg	94	89	92	FOODPCT_Images/0647.jpg	70	46	61	FOODPCT_Images/0202.jpg	z	1.27752749994397
0	4	FOODPCT_Images/0605.jpg	71	33	49	FOODPCT_Images/0494.jpg	26	68	68	FOODPCT_Images/0605.jpg	z	1.60988590004854
0	5	FOODPCT_Images/0479.jpg	91	78	93	FOODPCT_Images/0713.jpg	2	67	62	FOODPCT_Images/0713.jpg	m	2.46377720008604
0	6	FOODPCT_Images/0488.jpg	22	98	93	FOODPCT_Images/0250.jpg	100	93	91	FOODPCT_Images/0488.jpg	z	1.95670840004459
0	7	FOODPCT_Images/0647.jpg	70	46	61	FOODPCT_Images/0912.jpg	11	56	55	FOODPCT_Images/0647.jpg	z	2.42556820018217
0	8	FOODPCT_Images/0145.jpg	40	97	100	FOODPCT_Images/0644.jpg	80	70	87	FOODPCT_Images/0145.jpg	z	0.957627300173044
0	9	FOODPCT_Images/0199.jpg	94	82	93	FOODPCT_Images/0605.jpg	71	33	49	FOODPCT_Images/0605.jpg	m	2.32540780003183
0	10	FOODPCT_Images/0199.jpg	94	82	93	FOODPCT_Images/0367.jpg	3	95	93	FOODPCT_Images/0199.jpg	z	2.35355310002342
0	11	FOODPCT_Images/0586.jpg	42	31	35	FOODPCT_Images/0827.jpg	100	59	61	FOODPCT_Images/0827.jpg	m	2.51733630010858
0	12	FOODPCT_Images/0488.jpg	22	98	93	FOODPCT_Images/0113.jpg	9	43	28	FOODPCT_Images/0113.jpg	m	2.03967699990608
0	13	FOODPCT_Images/0912.jpg	11	56	55	FOODPCT_Images/0640.jpg	100	7	10	FOODPCT_Images/0640.jpg	m	0.997186799999326
0	14	FOODPCT_Images/0560.jpg	90	82	98	FOODPCT_Images/0145.jpg	40	97	100	FOODPCT_Images/0145.jpg	m	1.23007509997115
0	15	FOODPCT_Images/0250.jpg	100	93	91	FOODPCT_Images/0367.jpg	3	95	93	FOODPCT_Images/0367.jpg	m	1.73232069984078
0	16	FOODPCT_Images/0116.jpg	1	96	90	FOODPCT_Images/0046.jpg	13	62	64	FOODPCT_Images/0046.jpg	m	1.90675209998153
0	17	FOODPCT_Images/0046.jpg	13	62	64	FOODPCT_Images/0202.jpg	94	89	92	FOODPCT_Images/0202.jpg	m	1.07298969989643
0	18	FOODPCT_Images/0350.jpg	48	94	93	FOODPCT_Images/0250.jpg	100	93	91	FOODPCT_Images/0350.jpg	z	1.05117919994518
0	19	FOODPCT_Images/0488.jpg	22	98	93	FOODPCT_Images/0479.jpg	91	78	93	FOODPCT_Images/0479.jpg	m	2.26214480004273
0	20	FOODPCT_Images/0367.jpg	3	95	93	FOODPCT_Images/0046.jpg	13	62	64	FOODPCT_Images/0046.jpg	m	1.87586429994553
0	21	FOODPCT_Images/0189.jpg	18	71	66	FOODPCT_Images/0250.jpg	100	93	91	FOODPCT_Images/0250.jpg	m	1.90927030006424
0	22	FOODPCT_Images/0145.jpg	40	97	100	FOODPCT_Images/0713.jpg	2	67	62	FOODPCT_Images/0145.jpg	z	0.662826600018889
0	23	FOODPCT_Images/0350.jpg	48	94	93	FOODPCT_Images/0479.jpg	91	78	93	FOODPCT_Images/0350.jpg	z	0.745027199853212
0	24	FOODPCT_Images/0367.jpg	3	95	93	FOODPCT_Images/0560.jpg	90	82	98	FOODPCT_Images/0560.jpg	m	2.16860710014589
0	25	FOODPCT_Images/0494.jpg	26	68	68	FOODPCT_Images/0479.jpg	91	78	93	FOODPCT_Images/0479.jpg	m	1.38325089984573
0	26	FOODPCT_Images/0189.jpg	18	71	66	FOODPCT_Images/0350.jpg	48	94	93	FOODPCT_Images/0350.jpg	m	0.842477099969983
