blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
healthRev	Go = not healthy    No-go = healthy	0	0	FOODGNG_Images/0676.jpg	not healthy	1	Go	space	space	1	0.696296499983873
healthRev	Go = not healthy    No-go = healthy	0	1	FOODGNG_Images/0138.jpg	not healthy	1	Go	space	space	1	0.37868160000653
healthRev	Go = not healthy    No-go = healthy	0	2	FOODGNG_Images/0409.jpg	healthy	97	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	3	FOODGNG_Images/0113.jpg	not healthy	1	Go	space	space	1	0.574519799993141
healthRev	Go = not healthy    No-go = healthy	0	4	FOODGNG_Images/0714.jpg	not healthy	6	Go	space	space	1	0.430028599977959
healthRev	Go = not healthy    No-go = healthy	0	5	FOODGNG_Images/0713.jpg	not healthy	1	Go	space	space	1	0.374419400002807
healthRev	Go = not healthy    No-go = healthy	0	6	FOODGNG_Images/0459.jpg	healthy	95	NoGo	None	space	0	0.494842899992364
healthRev	Go = not healthy    No-go = healthy	0	7	FOODGNG_Images/0004.jpg	not healthy	1	Go	space	space	1	0.438949800009141
healthRev	Go = not healthy    No-go = healthy	0	8	FOODGNG_Images/0329.jpg	healthy	100	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	9	FOODGNG_Images/0787.jpg	healthy	100	NoGo	None	space	0	1.45706710001105
healthRev	Go = not healthy    No-go = healthy	0	10	FOODGNG_Images/0409.jpg	healthy	97	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	11	FOODGNG_Images/0113.jpg	not healthy	1	Go	space	space	1	0.527462800004287
healthRev	Go = not healthy    No-go = healthy	0	12	FOODGNG_Images/0046.jpg	not healthy	1	Go	space	space	1	0.462471500009997
healthRev	Go = not healthy    No-go = healthy	0	13	FOODGNG_Images/0028.jpg	not healthy	1	Go	space	space	1	0.500986899976851
healthRev	Go = not healthy    No-go = healthy	0	14	FOODGNG_Images/0138.jpg	not healthy	1	Go	space	space	1	0.526500599982683
healthRev	Go = not healthy    No-go = healthy	0	15	FOODGNG_Images/0676.jpg	not healthy	1	Go	space	space	1	0.425407299975632
healthRev	Go = not healthy    No-go = healthy	0	16	FOODGNG_Images/0679.jpg	not healthy	7	Go	space	space	1	0.39943960000528
healthRev	Go = not healthy    No-go = healthy	0	17	FOODGNG_Images/0116.jpg	not healthy	1	Go	space	space	1	0.548345799994422
healthRev	Go = not healthy    No-go = healthy	0	18	FOODGNG_Images/0028.jpg	not healthy	1	Go	space	space	1	0.452887299994472
healthRev	Go = not healthy    No-go = healthy	0	19	FOODGNG_Images/0752.jpg	healthy	96	NoGo	None	space	0	0.3919251000043
healthRev	Go = not healthy    No-go = healthy	0	20	FOODGNG_Images/0640.jpg	healthy	99	NoGo	None	space	0	0.507075999979861
healthRev	Go = not healthy    No-go = healthy	0	21	FOODGNG_Images/0488.jpg	not healthy	3	Go	space	space	1	0.454604300000938
healthRev	Go = not healthy    No-go = healthy	0	22	FOODGNG_Images/0004.jpg	not healthy	1	Go	space	space	1	0.460309499991126
healthRev	Go = not healthy    No-go = healthy	0	23	FOODGNG_Images/0107.jpg	not healthy	1	Go	space	space	1	0.542576599982567
healthRev	Go = not healthy    No-go = healthy	0	24	FOODGNG_Images/0004.jpg	not healthy	1	Go	space	space	1	0.437133900006302
healthRev	Go = not healthy    No-go = healthy	0	25	FOODGNG_Images/0138.jpg	not healthy	1	Go	space	space	1	0.431842899997719
healthRev	Go = not healthy    No-go = healthy	0	26	FOODGNG_Images/0488.jpg	not healthy	3	Go	space	space	1	0.445029299997259
healthRev	Go = not healthy    No-go = healthy	0	27	FOODGNG_Images/0830.jpg	healthy	97	NoGo	None	None	1	NaN
healthRev	Go = not healthy    No-go = healthy	0	28	FOODGNG_Images/0107.jpg	not healthy	1	Go	space	space	1	0.526963199983584
healthRev	Go = not healthy    No-go = healthy	0	29	FOODGNG_Images/0679.jpg	not healthy	7	Go	space	space	1	0.419615499995416
healthRev	Go = not healthy    No-go = healthy	0	30	FOODGNG_Images/0263.jpg	healthy	96	NoGo	None	space	0	0.490603499987628
healthRev	Go = not healthy    No-go = healthy	0	31	FOODGNG_Images/0004.jpg	not healthy	1	Go	space	space	1	0.48138569999719
