blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
health	Go = healthy    No-go = not healthy	0	0	FOODGNG_Images/0199.jpg	healthy	89	Go	space	None	0	NaN
health	Go = healthy    No-go = not healthy	0	1	FOODGNG_Images/0263.jpg	healthy	81	Go	space	space	1	0.578970399976242
health	Go = healthy    No-go = not healthy	0	2	FOODGNG_Images/0536.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	3	FOODGNG_Images/0196.jpg	healthy	86	Go	space	space	1	0.601374500023667
health	Go = healthy    No-go = not healthy	0	4	FOODGNG_Images/0766.jpg	healthy	89	Go	space	space	1	0.696236899995711
health	Go = healthy    No-go = not healthy	0	5	FOODGNG_Images/0116.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	6	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.592301600030623
health	Go = healthy    No-go = not healthy	0	7	FOODGNG_Images/0196.jpg	healthy	86	Go	space	space	1	0.691464100033045
health	Go = healthy    No-go = not healthy	0	8	FOODGNG_Images/0763.jpg	healthy	90	Go	space	space	1	0.709758699988015
health	Go = healthy    No-go = not healthy	0	9	FOODGNG_Images/0903.jpg	not healthy	4	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	10	FOODGNG_Images/0261.jpg	healthy	83	Go	space	space	1	0.687969199963845
health	Go = healthy    No-go = not healthy	0	11	FOODGNG_Images/0536.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	12	FOODGNG_Images/0329.jpg	healthy	90	Go	space	space	1	0.616186600003857
health	Go = healthy    No-go = not healthy	0	13	FOODGNG_Images/0494.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	14	FOODGNG_Images/0225.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	15	FOODGNG_Images/0766.jpg	healthy	89	Go	space	space	1	0.6264305000077
health	Go = healthy    No-go = not healthy	0	16	FOODGNG_Images/0199.jpg	healthy	89	Go	space	space	1	0.60209419997409
health	Go = healthy    No-go = not healthy	0	17	FOODGNG_Images/0805.jpg	healthy	85	Go	space	space	1	0.646355200035032
health	Go = healthy    No-go = not healthy	0	18	FOODGNG_Images/0196.jpg	healthy	86	Go	space	space	1	0.617949799983762
health	Go = healthy    No-go = not healthy	0	19	FOODGNG_Images/0763.jpg	healthy	90	Go	space	space	1	0.521004599984735
health	Go = healthy    No-go = not healthy	0	20	FOODGNG_Images/0488.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	21	FOODGNG_Images/0339.jpg	not healthy	2	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	22	FOODGNG_Images/0805.jpg	healthy	85	Go	space	space	1	0.639896200038493
health	Go = healthy    No-go = not healthy	0	23	FOODGNG_Images/0539.jpg	healthy	90	Go	space	space	1	0.648220600036439
health	Go = healthy    No-go = not healthy	0	24	FOODGNG_Images/0116.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	25	FOODGNG_Images/0262.jpg	healthy	80	Go	space	space	1	0.619449499994516
health	Go = healthy    No-go = not healthy	0	26	FOODGNG_Images/0827.jpg	healthy	90	Go	space	space	1	0.554930899990723
health	Go = healthy    No-go = not healthy	0	27	FOODGNG_Images/0409.jpg	healthy	80	Go	space	space	1	0.743174900009762
health	Go = healthy    No-go = not healthy	0	28	FOODGNG_Images/0488.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	29	FOODGNG_Images/0763.jpg	healthy	90	Go	space	space	1	0.527090899995528
health	Go = healthy    No-go = not healthy	0	30	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.55024490004871
health	Go = healthy    No-go = not healthy	0	31	FOODGNG_Images/0547.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	32	FOODGNG_Images/0763.jpg	healthy	90	Go	space	space	1	0.561578499968164
health	Go = healthy    No-go = not healthy	0	33	FOODGNG_Images/0282.jpg	healthy	85	Go	space	space	1	0.557916700025089
health	Go = healthy    No-go = not healthy	0	34	FOODGNG_Images/0827.jpg	healthy	90	Go	space	space	1	0.528037999989465
health	Go = healthy    No-go = not healthy	0	35	FOODGNG_Images/0262.jpg	healthy	80	Go	space	space	1	0.579155099985655
health	Go = healthy    No-go = not healthy	0	36	FOODGNG_Images/0261.jpg	healthy	83	Go	space	space	1	0.516919699963182
health	Go = healthy    No-go = not healthy	0	37	FOODGNG_Images/0282.jpg	healthy	85	Go	space	space	1	0.974343599984422
health	Go = healthy    No-go = not healthy	0	38	FOODGNG_Images/0805.jpg	healthy	85	Go	space	space	1	0.532440199982375
health	Go = healthy    No-go = not healthy	0	39	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.467077400011476
health	Go = healthy    No-go = not healthy	0	40	FOODGNG_Images/0262.jpg	healthy	80	Go	space	space	1	0.601736299984623
health	Go = healthy    No-go = not healthy	0	41	FOODGNG_Images/0539.jpg	healthy	90	Go	space	space	1	0.452708999975584
health	Go = healthy    No-go = not healthy	0	42	FOODGNG_Images/0261.jpg	healthy	83	Go	space	space	1	0.441556699981447
health	Go = healthy    No-go = not healthy	0	43	FOODGNG_Images/0196.jpg	healthy	86	Go	space	space	1	0.515630400041118
health	Go = healthy    No-go = not healthy	0	44	FOODGNG_Images/0113.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	45	FOODGNG_Images/0262.jpg	healthy	80	Go	space	space	1	0.527644400019199
health	Go = healthy    No-go = not healthy	0	46	FOODGNG_Images/0339.jpg	not healthy	2	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	47	FOODGNG_Images/0329.jpg	healthy	90	Go	space	space	1	0.548147000023164
health	Go = healthy    No-go = not healthy	0	48	FOODGNG_Images/0827.jpg	healthy	90	Go	space	space	1	0.591081499995198
health	Go = healthy    No-go = not healthy	0	49	FOODGNG_Images/0294.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	50	FOODGNG_Images/0805.jpg	healthy	85	Go	space	space	1	0.539429700002074
health	Go = healthy    No-go = not healthy	0	51	FOODGNG_Images/0138.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	52	FOODGNG_Images/0113.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	53	FOODGNG_Images/0199.jpg	healthy	89	Go	space	space	1	0.554293700028211
health	Go = healthy    No-go = not healthy	0	54	FOODGNG_Images/0263.jpg	healthy	81	Go	space	space	1	0.551011400006246
health	Go = healthy    No-go = not healthy	0	55	FOODGNG_Images/0199.jpg	healthy	89	Go	space	space	1	0.555437199946027
health	Go = healthy    No-go = not healthy	0	56	FOODGNG_Images/0107.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	57	FOODGNG_Images/0263.jpg	healthy	81	Go	space	space	1	0.587961699988227
health	Go = healthy    No-go = not healthy	0	58	FOODGNG_Images/0261.jpg	healthy	83	Go	space	space	1	0.545811799995136
health	Go = healthy    No-go = not healthy	0	59	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.504571400000714
health	Go = healthy    No-go = not healthy	0	60	FOODGNG_Images/0329.jpg	healthy	90	Go	space	space	1	0.531943999987561
health	Go = healthy    No-go = not healthy	0	61	FOODGNG_Images/0199.jpg	healthy	89	Go	space	space	1	0.530458299966995
health	Go = healthy    No-go = not healthy	0	62	FOODGNG_Images/0766.jpg	healthy	89	Go	space	space	1	0.51906899997266
health	Go = healthy    No-go = not healthy	0	63	FOODGNG_Images/0539.jpg	healthy	90	Go	space	space	1	0.49374910001643
health	Go = healthy    No-go = not healthy	0	64	FOODGNG_Images/0409.jpg	healthy	80	Go	space	space	1	0.596555299998727
health	Go = healthy    No-go = not healthy	0	65	FOODGNG_Images/0373.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	66	FOODGNG_Images/0138.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	67	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.578879299981054
health	Go = healthy    No-go = not healthy	0	68	FOODGNG_Images/0261.jpg	healthy	83	Go	space	space	1	0.551928800006863
health	Go = healthy    No-go = not healthy	0	69	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.55784040002618
health	Go = healthy    No-go = not healthy	0	70	FOODGNG_Images/0827.jpg	healthy	90	Go	space	space	1	0.527479599986691
health	Go = healthy    No-go = not healthy	0	71	FOODGNG_Images/0766.jpg	healthy	89	Go	space	space	1	0.530999499955215
health	Go = healthy    No-go = not healthy	0	72	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.504033700039145
health	Go = healthy    No-go = not healthy	0	73	FOODGNG_Images/0329.jpg	healthy	90	Go	space	space	1	0.471327900013421
health	Go = healthy    No-go = not healthy	0	74	FOODGNG_Images/0282.jpg	healthy	85	Go	space	space	1	0.526905099977739
health	Go = healthy    No-go = not healthy	0	75	FOODGNG_Images/0676.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	76	FOODGNG_Images/0202.jpg	healthy	80	Go	space	space	1	0.5413776000496
health	Go = healthy    No-go = not healthy	0	77	FOODGNG_Images/0196.jpg	healthy	86	Go	space	space	1	0.547571100003552
health	Go = healthy    No-go = not healthy	0	78	FOODGNG_Images/0805.jpg	healthy	85	Go	space	space	1	0.543779899948277
health	Go = healthy    No-go = not healthy	0	79	FOODGNG_Images/0766.jpg	healthy	89	Go	space	space	1	0.493821099982597
health	Go = healthy    No-go = not healthy	0	80	FOODGNG_Images/0763.jpg	healthy	90	Go	space	space	1	0.505095199972857
health	Go = healthy    No-go = not healthy	0	81	FOODGNG_Images/0263.jpg	healthy	81	Go	space	space	1	1.12198900000658
health	Go = healthy    No-go = not healthy	0	82	FOODGNG_Images/0282.jpg	healthy	85	Go	space	space	1	0.553389599954244
health	Go = healthy    No-go = not healthy	0	83	FOODGNG_Images/0225.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	84	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.618913799989969
health	Go = healthy    No-go = not healthy	0	85	FOODGNG_Images/0262.jpg	healthy	80	Go	space	space	1	0.577651400002651
health	Go = healthy    No-go = not healthy	0	86	FOODGNG_Images/0494.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	87	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.505552500020713
health	Go = healthy    No-go = not healthy	0	88	FOODGNG_Images/0263.jpg	healthy	81	Go	space	space	1	0.573796599986963
health	Go = healthy    No-go = not healthy	0	89	FOODGNG_Images/0539.jpg	healthy	90	Go	space	space	1	0.590037099958863
health	Go = healthy    No-go = not healthy	0	90	FOODGNG_Images/0912.jpg	not healthy	3	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	91	FOODGNG_Images/0827.jpg	healthy	90	Go	space	space	1	0.852130599960219
health	Go = healthy    No-go = not healthy	0	92	FOODGNG_Images/0329.jpg	healthy	90	Go	space	space	1	0.59437639999669
health	Go = healthy    No-go = not healthy	0	93	FOODGNG_Images/0409.jpg	healthy	80	Go	space	space	1	0.837976000038907
health	Go = healthy    No-go = not healthy	0	94	FOODGNG_Images/0547.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	95	FOODGNG_Images/0282.jpg	healthy	85	Go	space	space	1	0.555693299975246
health	Go = healthy    No-go = not healthy	0	96	FOODGNG_Images/0409.jpg	healthy	80	Go	space	space	1	0.79687570000533
health	Go = healthy    No-go = not healthy	0	97	FOODGNG_Images/0676.jpg	not healthy	5	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	98	FOODGNG_Images/0539.jpg	healthy	90	Go	space	space	1	0.604559600003995
health	Go = healthy    No-go = not healthy	0	99	FOODGNG_Images/0409.jpg	healthy	80	Go	space	space	1	0.612036000005901
healthRev	Go = not healthy    No-go = healthy	1	0	FOODGNG_Images/0912.jpg	not healthy	3	Go	space	space	1	0.956649800005835
healthRev	Go = not healthy    No-go = healthy	1	1	FOODGNG_Images/0329.jpg	healthy	90	NoGo	None	None	1	NaN
