blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0796.jpg	z	1.32502450002357
0	1	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0827.jpg	m	2.10920089995489
0	2	FOODPCT_Images/0766.jpg	65	30	25	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0028.jpg	m	2.23535350011662
0	3	FOODPCT_Images/0136.jpg	40	60	40	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0136.jpg	z	1.33102079993114
0	4	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0796.jpg	m	2.94653509999625
0	5	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0771.jpg	90	80	90	FOODPCT_Images/0771.jpg	m	1.23076509987004
0	6	FOODPCT_Images/0794.jpg	80	85	85	FOODPCT_Images/0199.jpg	80	80	85	FOODPCT_Images/0199.jpg	m	0.818662100005895
0	7	FOODPCT_Images/0199.jpg	80	80	85	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0199.jpg	z	0.559576299972832
0	8	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0136.jpg	40	60	40	FOODPCT_Images/0136.jpg	m	2.36900909990072
0	9	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0278.jpg	z	1.39817880000919
0	10	FOODPCT_Images/0614.jpg	85	90	90	FOODPCT_Images/0805.jpg	85	70	75	FOODPCT_Images/0805.jpg	m	2.98383229994215
0	11	FOODPCT_Images/0180.jpg	85	75	90	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0046.jpg	m	0.93347299983725
0	12	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0771.jpg	90	80	90	FOODPCT_Images/0771.jpg	m	0.994834400014952
0	13	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0912.jpg	z	2.23802199983038
0	14	FOODPCT_Images/0138.jpg	45	65	55	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0607.jpg	m	2.44782150001265
0	15	FOODPCT_Images/0181.jpg	90	70	80	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0181.jpg	z	1.30574320000596
0	16	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0138.jpg	45	65	55	FOODPCT_Images/0225.jpg	z	3.27877019997686
0	17	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0046.jpg	z	5.3339474000968
0	18	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0827.jpg	m	1.04026970011182
0	19	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0180.jpg	85	75	90	FOODPCT_Images/0560.jpg	z	1.41753989993595
0	20	FOODPCT_Images/0294.jpg	55	80	70	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0294.jpg	z	1.89139660005458
0	21	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0028.jpg	z	1.3339452999644
0	22	FOODPCT_Images/0199.jpg	80	80	85	FOODPCT_Images/0805.jpg	85	70	75	FOODPCT_Images/0199.jpg	z	0.699701299890876
0	23	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0915.jpg	35	30	20	FOODPCT_Images/0796.jpg	z	1.06469330005348
0	24	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0225.jpg	z	1.69627870013937
0	25	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0225.jpg	z	3.34061389998533
0	26	FOODPCT_Images/0199.jpg	80	80	85	FOODPCT_Images/0294.jpg	55	80	70	FOODPCT_Images/0294.jpg	m	5.02809219993651
0	27	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0046.jpg	z	1.16502580000088
0	28	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0183.jpg	75	70	70	FOODPCT_Images/0183.jpg	m	0.871961200144142
0	29	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0350.jpg	m	2.29241489991546
0	30	FOODPCT_Images/0136.jpg	40	60	40	FOODPCT_Images/0915.jpg	35	30	20	FOODPCT_Images/0136.jpg	z	0.893129900097847
0	31	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0607.jpg	m	2.28809039993212
0	32	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0607.jpg	m	5.27772550005466
0	33	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0136.jpg	40	60	40	FOODPCT_Images/0046.jpg	z	2.69442680012435
0	34	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0138.jpg	45	65	55	FOODPCT_Images/0560.jpg	z	1.0575172000099
0	35	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0771.jpg	90	80	90	FOODPCT_Images/0771.jpg	m	1.05681630014442
0	36	FOODPCT_Images/0183.jpg	75	70	70	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0046.jpg	m	3.65698460000567
0	37	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0046.jpg	60	80	90	FOODPCT_Images/0046.jpg	m	0.736739800078794
0	38	FOODPCT_Images/0766.jpg	65	30	25	FOODPCT_Images/0294.jpg	55	80	70	FOODPCT_Images/0294.jpg	m	1.77085169986822
0	39	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0607.jpg	m	0.903856700053439
0	40	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0766.jpg	65	30	25	FOODPCT_Images/0273.jpg	z	3.65633610007353
0	41	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0560.jpg	m	0.787615699926391
0	42	FOODPCT_Images/0136.jpg	40	60	40	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0028.jpg	m	1.23551900009625
0	43	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0796.jpg	z	0.983071899972856
0	44	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0138.jpg	45	65	55	FOODPCT_Images/0273.jpg	z	1.17001289990731
0	45	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0827.jpg	z	1.09769550012425
0	46	FOODPCT_Images/0771.jpg	90	80	90	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0771.jpg	z	1.38257030001841
0	47	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0607.jpg	z	2.10727189993486
0	48	FOODPCT_Images/0796.jpg	90	90	90	FOODPCT_Images/0183.jpg	75	70	70	FOODPCT_Images/0183.jpg	m	3.11426749988459
0	49	FOODPCT_Images/0181.jpg	90	70	80	FOODPCT_Images/0183.jpg	75	70	70	FOODPCT_Images/0183.jpg	m	1.63302029995248
0	50	FOODPCT_Images/0614.jpg	85	90	90	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0614.jpg	z	1.08355350000784
0	51	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0294.jpg	55	80	70	FOODPCT_Images/0350.jpg	z	2.63264069985598
0	52	FOODPCT_Images/0915.jpg	35	30	20	FOODPCT_Images/0261.jpg	75	40	60	FOODPCT_Images/0261.jpg	m	0.671587999910116
0	53	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0225.jpg	z	5.72046550014056
0	54	FOODPCT_Images/0180.jpg	85	75	90	FOODPCT_Images/0199.jpg	80	80	85	FOODPCT_Images/0199.jpg	m	2.09356389986351
0	55	FOODPCT_Images/0912.jpg	10	80	70	FOODPCT_Images/0614.jpg	85	90	90	FOODPCT_Images/0614.jpg	m	1.69202940003015
0	56	FOODPCT_Images/0183.jpg	75	70	70	FOODPCT_Images/0607.jpg	65	75	70	FOODPCT_Images/0607.jpg	m	1.78164519998245
0	57	FOODPCT_Images/0181.jpg	90	70	80	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0181.jpg	z	3.24808999989182
0	58	FOODPCT_Images/0614.jpg	85	90	90	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0614.jpg	z	1.03132149996236
0	59	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0181.jpg	90	70	80	FOODPCT_Images/0350.jpg	z	2.65677779982798
1	0	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0350.jpg	z	1.15956639987417
1	1	FOODPCT_Images/0028.jpg	40	55	45	FOODPCT_Images/0138.jpg	45	65	55	FOODPCT_Images/0028.jpg	z	1.12724190019071
1	2	FOODPCT_Images/0805.jpg	85	70	75	FOODPCT_Images/0766.jpg	65	30	25	FOODPCT_Images/0805.jpg	z	0.961444200016558
1	3	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0180.jpg	85	75	90	FOODPCT_Images/0827.jpg	z	0.697758700000122
1	4	FOODPCT_Images/0560.jpg	90	90	90	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0350.jpg	m	1.72245329990983
1	5	FOODPCT_Images/0614.jpg	85	90	90	FOODPCT_Images/0294.jpg	55	80	70	FOODPCT_Images/0614.jpg	z	0.858295199926943
1	6	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0273.jpg	90	60	75	FOODPCT_Images/0225.jpg	z	1.06883020000532
1	7	FOODPCT_Images/0278.jpg	90	70	70	FOODPCT_Images/0827.jpg	90	80	85	FOODPCT_Images/0827.jpg	m	0.677864099852741
1	8	FOODPCT_Images/0771.jpg	90	80	90	FOODPCT_Images/0350.jpg	65	80	85	FOODPCT_Images/0771.jpg	z	3.16864869999699
1	9	FOODPCT_Images/0766.jpg	65	30	25	FOODPCT_Images/0225.jpg	70	70	65	FOODPCT_Images/0225.jpg	m	1.21324519999325
