blockType	blockInstructions	blockNo	trialNoPerBlock	stimPath	stimType	stimRating	stimStatus	respCorrect	respKey	respOutcome	respRT
health	Go = healthy    No-go = not healthy	0	0	FOODGNG_Images/0046.jpg	not healthy	0	NoGo	None	space	0	0.559066800000437
health	Go = healthy    No-go = not healthy	0	1	FOODGNG_Images/0459.jpg	healthy	100	Go	space	space	1	0.854668800000582
health	Go = healthy    No-go = not healthy	0	2	FOODGNG_Images/0873.jpg	healthy	100	Go	space	space	1	0.503670600000987
health	Go = healthy    No-go = not healthy	0	3	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.612399600000572
health	Go = healthy    No-go = not healthy	0	4	FOODGNG_Images/0805.jpg	healthy	100	Go	space	space	1	0.596624100000554
health	Go = healthy    No-go = not healthy	0	5	FOODGNG_Images/0488.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	6	FOODGNG_Images/0713.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	7	FOODGNG_Images/0339.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	8	FOODGNG_Images/0116.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	9	FOODGNG_Images/0881.jpg	healthy	100	Go	space	space	1	0.594311400000151
health	Go = healthy    No-go = not healthy	0	10	FOODGNG_Images/0488.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	11	FOODGNG_Images/0763.jpg	healthy	100	Go	space	space	1	0.509140400001343
health	Go = healthy    No-go = not healthy	0	12	FOODGNG_Images/0805.jpg	healthy	100	Go	space	space	1	0.44759360000171
health	Go = healthy    No-go = not healthy	0	13	FOODGNG_Images/0881.jpg	healthy	100	Go	space	space	1	0.445433100001537
health	Go = healthy    No-go = not healthy	0	14	FOODGNG_Images/0752.jpg	healthy	100	Go	space	space	1	0.466900699999314
health	Go = healthy    No-go = not healthy	0	15	FOODGNG_Images/0873.jpg	healthy	100	Go	space	space	1	0.4242998000027
health	Go = healthy    No-go = not healthy	0	16	FOODGNG_Images/0438.jpg	healthy	100	Go	space	space	1	0.476467400001638
health	Go = healthy    No-go = not healthy	0	17	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.485569100001157
health	Go = healthy    No-go = not healthy	0	18	FOODGNG_Images/0752.jpg	healthy	100	Go	space	space	1	0.466542900001514
health	Go = healthy    No-go = not healthy	0	19	FOODGNG_Images/0844.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	20	FOODGNG_Images/0752.jpg	healthy	100	Go	space	space	1	0.40908120000131
health	Go = healthy    No-go = not healthy	0	21	FOODGNG_Images/0028.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	22	FOODGNG_Images/0136.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	23	FOODGNG_Images/0830.jpg	healthy	100	Go	space	space	1	0.577442700001484
health	Go = healthy    No-go = not healthy	0	24	FOODGNG_Images/0921.jpg	healthy	100	Go	space	space	1	0.612050600000657
health	Go = healthy    No-go = not healthy	0	25	FOODGNG_Images/0278.jpg	healthy	100	Go	space	space	1	0.429410000000644
health	Go = healthy    No-go = not healthy	0	26	FOODGNG_Images/0881.jpg	healthy	100	Go	space	space	1	0.468819400000939
health	Go = healthy    No-go = not healthy	0	27	FOODGNG_Images/0438.jpg	healthy	100	Go	space	space	1	0.535943800001405
health	Go = healthy    No-go = not healthy	0	28	FOODGNG_Images/0046.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	29	FOODGNG_Images/0676.jpg	not healthy	1	NoGo	None	space	0	1.20385340000212
health	Go = healthy    No-go = not healthy	0	30	FOODGNG_Images/0028.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	31	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.609082099999796
health	Go = healthy    No-go = not healthy	0	32	FOODGNG_Images/0539.jpg	healthy	100	Go	space	space	1	0.595436400002654
health	Go = healthy    No-go = not healthy	0	33	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.854628700000831
health	Go = healthy    No-go = not healthy	0	34	FOODGNG_Images/0676.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	35	FOODGNG_Images/0263.jpg	healthy	100	Go	space	space	1	0.524462600002153
health	Go = healthy    No-go = not healthy	0	36	FOODGNG_Images/0913.jpg	healthy	100	Go	space	space	1	0.853766000001997
health	Go = healthy    No-go = not healthy	0	37	FOODGNG_Images/0547.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	38	FOODGNG_Images/0881.jpg	healthy	100	Go	space	space	1	0.540103500001351
health	Go = healthy    No-go = not healthy	0	39	FOODGNG_Images/0844.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	40	FOODGNG_Images/0830.jpg	healthy	100	Go	space	space	1	0.51524260000042
health	Go = healthy    No-go = not healthy	0	41	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.491003000001001
health	Go = healthy    No-go = not healthy	0	42	FOODGNG_Images/0873.jpg	healthy	100	Go	space	space	1	0.565155399999639
health	Go = healthy    No-go = not healthy	0	43	FOODGNG_Images/0921.jpg	healthy	100	Go	space	space	1	0.541138600001432
health	Go = healthy    No-go = not healthy	0	44	FOODGNG_Images/0004.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	45	FOODGNG_Images/0787.jpg	healthy	100	Go	space	space	1	0.480704100000366
health	Go = healthy    No-go = not healthy	0	46	FOODGNG_Images/0713.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	47	FOODGNG_Images/0367.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	48	FOODGNG_Images/0913.jpg	healthy	100	Go	space	space	1	0.600916999999754
health	Go = healthy    No-go = not healthy	0	49	FOODGNG_Images/0717.jpg	healthy	100	Go	space	None	0	NaN
health	Go = healthy    No-go = not healthy	0	50	FOODGNG_Images/0841.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	51	FOODGNG_Images/0539.jpg	healthy	100	Go	space	space	1	0.568561300000511
health	Go = healthy    No-go = not healthy	0	52	FOODGNG_Images/0004.jpg	not healthy	0	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	53	FOODGNG_Images/0107.jpg	not healthy	1	NoGo	None	None	1	NaN
health	Go = healthy    No-go = not healthy	0	54	FOODGNG_Images/0539.jpg	healthy	100	Go	space	space	1	0.5303122000023
health	Go = healthy    No-go = not healthy	0	55	FOODGNG_Images/0717.jpg	healthy	100	Go	space	space	1	0.789466400001402
health	Go = healthy    No-go = not healthy	0	56	FOODGNG_Images/0278.jpg	healthy	100	Go	space	space	1	0.590225300000384
health	Go = healthy    No-go = not healthy	0	57	FOODGNG_Images/0438.jpg	healthy	100	Go	space	space	1	0.531472399999984
