onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
265.07421875	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	135719	250
267.11328125	1	decision	trialStart	1	1	1	foodImage.10	FOODEEG_Images\0145.jpg	NY	Right	Yes	1.21016899999995	0	136763	251
268.181640625	2	decision	foodImageDisplay	1	1	1	foodImage.10	FOODEEG_Images\0145.jpg	NY	Right	Yes	1.21016899999995	0	137310	252
270.244140625	1.21016899999995	decision	choicePhaseStart	1	1	1	foodImage.10	FOODEEG_Images\0145.jpg	NY	Right	Yes	1.21016899999995	0	138366	253
271.451171875	0	decision	response	1	1	1	foodImage.10	FOODEEG_Images\0145.jpg	NY	Right	Yes	1.21016899999995	0	138984	235
272.54296875	1	decision	trialStart	1	2	2	foodImage.14	FOODEEG_Images\0188.jpg	NY	Left	No	1.1053351999999	0	139543	251
273.6015625	2	decision	foodImageDisplay	1	2	2	foodImage.14	FOODEEG_Images\0188.jpg	NY	Left	No	1.1053351999999	0	140085	252
275.666015625	1.1053351999999	decision	choicePhaseStart	1	2	2	foodImage.14	FOODEEG_Images\0188.jpg	NY	Left	No	1.1053351999999	0	141142	253
276.76171875	0	decision	response	1	2	2	foodImage.14	FOODEEG_Images\0188.jpg	NY	Left	No	1.1053351999999	0	141703	234
277.814453125	1	taste	trialStart	1	3	3	foodImage.39	FOODEEG_Images\0367.jpg	YN	Right	No	1.11877769999955	0	142242	251
278.857421875	2	taste	foodImageDisplay	1	3	3	foodImage.39	FOODEEG_Images\0367.jpg	YN	Right	No	1.11877769999955	0	142776	252
280.921875	1.11877769999955	taste	choicePhaseStart	1	3	3	foodImage.39	FOODEEG_Images\0367.jpg	YN	Right	No	1.11877769999955	0	143833	253
282.03515625	0	taste	response	1	3	3	foodImage.39	FOODEEG_Images\0367.jpg	YN	Right	No	1.11877769999955	0	144403	235
283.078125	1	decision	trialStart	1	4	4	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	0.816488599999502	0	144937	251
284.13671875	2	decision	foodImageDisplay	1	4	4	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	0.816488599999502	0	145479	252
286.201171875	0.816488599999502	decision	choicePhaseStart	1	4	4	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	0.816488599999502	0	146536	253
287.009765625	0	decision	response	1	4	4	foodImage.58	FOODEEG_Images\0605.jpg	YN	Left	Yes	0.816488599999502	0	146950	234
288.052734375	1	taste	trialStart	1	5	5	foodImage.6	FOODEEG_Images\0113.jpg	NY	Left	No	1.00978779999969	0	147484	251
289.103515625	2	taste	foodImageDisplay	1	5	5	foodImage.6	FOODEEG_Images\0113.jpg	NY	Left	No	1.00978779999969	0	148022	252
291.16796875	1.00978779999969	taste	choicePhaseStart	1	5	5	foodImage.6	FOODEEG_Images\0113.jpg	NY	Left	No	1.00978779999969	0	149079	253
292.169921875	0	taste	response	1	5	5	foodImage.6	FOODEEG_Images\0113.jpg	NY	Left	No	1.00978779999969	0	149592	234
293.21875	1	health	trialStart	1	6	6	foodImage.89	FOODEEG_Images\0881.jpg	YN	Left	Yes	0.705322100000558	0	150129	251
294.279296875	2	health	foodImageDisplay	1	6	6	foodImage.89	FOODEEG_Images\0881.jpg	YN	Left	Yes	0.705322100000558	0	150672	252
296.34375	0.705322100000558	health	choicePhaseStart	1	6	6	foodImage.89	FOODEEG_Images\0881.jpg	YN	Left	Yes	0.705322100000558	0	151729	253
297.041015625	0	health	response	1	6	6	foodImage.89	FOODEEG_Images\0881.jpg	YN	Left	Yes	0.705322100000558	0	152086	234
