onset	duration	trial_type	event_type	block	trial_total	trial_in_block	food_image_code	food_image_path	button_position	resp_position	resp_choice	choice_rt	resp_too_slow	sample	trigger
290.982421875	2	n/a	blockStart	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	148984	250
293.0234375	1	health	trialStart	1	1	1	foodImage.61	FOODEEG_Images\0640.jpg	NY	Right	Yes	1.34797229996184	0	150029	251
294.0703125	2	health	foodImageDisplay	1	1	1	foodImage.61	FOODEEG_Images\0640.jpg	NY	Right	Yes	1.34797229996184	0	150565	252
296.134765625	1.34797229996184	health	choicePhaseStart	1	1	1	foodImage.61	FOODEEG_Images\0640.jpg	NY	Right	Yes	1.34797229996184	0	151622	253
297.4765625	0	health	response	1	1	1	foodImage.61	FOODEEG_Images\0640.jpg	NY	Right	Yes	1.34797229996184	0	152309	235
298.583984375	1	health	trialStart	1	2	2	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	0.925229999993462	0	152876	251
299.640625	2	health	foodImageDisplay	1	2	2	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	0.925229999993462	0	153417	252
301.705078125	0.925229999993462	health	choicePhaseStart	1	2	2	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	0.925229999993462	0	154474	253
302.62109375	0	health	response	1	2	2	foodImage.21	FOODEEG_Images\0234.jpg	NY	Right	Yes	0.925229999993462	0	154943	235
303.673828125	1	decision	trialStart	1	3	3	foodImage.73	FOODEEG_Images\0717.jpg	YN	Left	Yes	1.34857020003255	0	155482	251
304.73046875	2	decision	foodImageDisplay	1	3	3	foodImage.73	FOODEEG_Images\0717.jpg	YN	Left	Yes	1.34857020003255	0	156023	252
306.79296875	1.34857020003255	decision	choicePhaseStart	1	3	3	foodImage.73	FOODEEG_Images\0717.jpg	YN	Left	Yes	1.34857020003255	0	157079	253
308.1328125	0	decision	response	1	3	3	foodImage.73	FOODEEG_Images\0717.jpg	YN	Left	Yes	1.34857020003255	0	157765	234
309.173828125	1	health	trialStart	1	4	4	foodImage.100	FOODEEG_Images\0908.jpg	YN	Left	Yes	1.43657600000734	0	158298	251
310.21484375	2	health	foodImageDisplay	1	4	4	foodImage.100	FOODEEG_Images\0908.jpg	YN	Left	Yes	1.43657600000734	0	158831	252
312.27734375	1.43657600000734	health	choicePhaseStart	1	4	4	foodImage.100	FOODEEG_Images\0908.jpg	YN	Left	Yes	1.43657600000734	0	159887	253
313.70703125	0	health	response	1	4	4	foodImage.100	FOODEEG_Images\0908.jpg	YN	Left	Yes	1.43657600000734	0	160619	234
314.751953125	1	taste	trialStart	1	5	5	foodImage.65	FOODEEG_Images\0658.jpg	YN	Right	No	1.19996240001637	0	161154	251
315.794921875	2	taste	foodImageDisplay	1	5	5	foodImage.65	FOODEEG_Images\0658.jpg	YN	Right	No	1.19996240001637	0	161688	252
317.859375	1.19996240001637	taste	choicePhaseStart	1	5	5	foodImage.65	FOODEEG_Images\0658.jpg	YN	Right	No	1.19996240001637	0	162745	253
319.052734375	0	taste	response	1	5	5	foodImage.65	FOODEEG_Images\0658.jpg	YN	Right	No	1.19996240001637	0	163356	235
320.099609375	1	taste	trialStart	1	6	6	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.31997529999353	0	163892	251
321.15625	2	taste	foodImageDisplay	1	6	6	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.31997529999353	0	164433	252
323.21875	1.31997529999353	taste	choicePhaseStart	1	6	6	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.31997529999353	0	165489	253
324.53125	0	taste	response	1	6	6	foodImage.54	FOODEEG_Images\0560.jpg	NY	Right	Yes	1.31997529999353	0	166161	235
325.576171875	1	decision	trialStart	1	7	7	foodImage.120	FOODEEG_Images\0928.jpg	NY	Left	No	1.60326100001112	0	166696	251
326.6171875	2	decision	foodImageDisplay	1	7	7	foodImage.120	FOODEEG_Images\0928.jpg	NY	Left	No	1.60326100001112	0	167229	252
328.6796875	1.60326100001112	decision	choicePhaseStart	1	7	7	foodImage.120	FOODEEG_Images\0928.jpg	NY	Left	No	1.60326100001112	0	168285	253
330.275390625	0	decision	response	1	7	7	foodImage.120	FOODEEG_Images\0928.jpg	NY	Left	No	1.60326100001112	0	169102	234
331.318359375	1	health	trialStart	1	8	8	foodImage.58	FOODEEG_Images\0605.jpg	NY	Right	Yes	1.1960165000055	0	169636	251
332.376953125	2	health	foodImageDisplay	1	8	8	foodImage.58	FOODEEG_Images\0605.jpg	NY	Right	Yes	1.1960165000055	0	170178	252
334.439453125	1.1960165000055	health	choicePhaseStart	1	8	8	foodImage.58	FOODEEG_Images\0605.jpg	NY	Right	Yes	1.1960165000055	0	171234	253
335.626953125	0	health	response	1	8	8	foodImage.58	FOODEEG_Images\0605.jpg	NY	Right	Yes	1.1960165000055	0	171842	235
336.671875	1	health	trialStart	1	9	9	foodImage.99	FOODEEG_Images\0907.jpg	YN	Right	No	1.32520419999491	0	172377	251
337.708984375	2	health	foodImageDisplay	1	9	9	foodImage.99	FOODEEG_Images\0907.jpg	YN	Right	No	1.32520419999491	0	172908	252
339.7734375	1.32520419999491	health	choicePhaseStart	1	9	9	foodImage.99	FOODEEG_Images\0907.jpg	YN	Right	No	1.32520419999491	0	173965	253
341.091796875	0	health	response	1	9	9	foodImage.99	FOODEEG_Images\0907.jpg	YN	Right	No	1.32520419999491	0	174640	235
342.1328125	1	decision	trialStart	1	10	10	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.853288599988446	0	175173	251
343.189453125	2	decision	foodImageDisplay	1	10	10	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.853288599988446	0	175714	252
345.251953125	0.853288599988446	decision	choicePhaseStart	1	10	10	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.853288599988446	0	176770	253
346.099609375	0	decision	response	1	10	10	foodImage.70	FOODEEG_Images\0705.jpg	YN	Left	Yes	0.853288599988446	0	177204	234
347.140625	1	taste	trialStart	1	11	11	foodImage.44	FOODEEG_Images\0459.jpg	NY	Left	No	1.5023015999468	0	177737	251
348.1875	2	taste	foodImageDisplay	1	11	11	foodImage.44	FOODEEG_Images\0459.jpg	NY	Left	No	1.5023015999468	0	178273	252
