blockNo	trialNoPerBlock	stim1_path	stim1_healthRating	stim1_tasteRating	stim1_willingToEatRating	stim2_path	stim2_healthRating	stim2_tasteRating	stim2_willingToEatRating	stimChosen_path	respKey	respRT
0	0	FOODPCT_Images/0878.jpg	43	66	33	FOODPCT_Images/0841.jpg	44	77	77	FOODPCT_Images/0841.jpg	m	3.39381819963455
0	1	FOODPCT_Images/0352.jpg	62	51	34	FOODPCT_Images/0645.jpg	65	73	73	FOODPCT_Images/0352.jpg	z	0.80836520018056
0	2	FOODPCT_Images/0560.jpg	91	80	100	FOODPCT_Images/0116.jpg	21	72	38	FOODPCT_Images/0560.jpg	z	1.35542900022119
0	3	FOODPCT_Images/0614.jpg	54	80	88	FOODPCT_Images/0560.jpg	91	80	100	FOODPCT_Images/0560.jpg	m	0.862722099758685
0	4	FOODPCT_Images/0488.jpg	28	83	58	FOODPCT_Images/0713.jpg	26	77	35	FOODPCT_Images/0713.jpg	m	1.9897644999437
0	5	FOODPCT_Images/0911.jpg	10	7	1	FOODPCT_Images/0478.jpg	100	100	100	FOODPCT_Images/0478.jpg	m	1.08699679980054
0	6	FOODPCT_Images/0560.jpg	91	80	100	FOODPCT_Images/0488.jpg	28	83	58	FOODPCT_Images/0560.jpg	z	0.709139399696141
0	7	FOODPCT_Images/0928.jpg	73	51	4	FOODPCT_Images/0614.jpg	54	80	88	FOODPCT_Images/0614.jpg	m	1.0925555001013
0	8	FOODPCT_Images/0116.jpg	21	72	38	FOODPCT_Images/0928.jpg	73	51	4	FOODPCT_Images/0116.jpg	z	1.45308570005
0	9	FOODPCT_Images/0902.jpg	93	41	6	FOODPCT_Images/0717.jpg	95	94	97	FOODPCT_Images/0717.jpg	m	4.66659939987585
0	10	FOODPCT_Images/0713.jpg	26	77	35	FOODPCT_Images/0645.jpg	65	73	73	FOODPCT_Images/0713.jpg	z	1.83456479990855
0	11	FOODPCT_Images/0116.jpg	21	72	38	FOODPCT_Images/0478.jpg	100	100	100	FOODPCT_Images/0478.jpg	m	1.40121559984982
0	12	FOODPCT_Images/0878.jpg	43	66	33	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0878.jpg	z	1.02152319997549
0	13	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0911.jpg	10	7	1	FOODPCT_Images/0189.jpg	z	2.62328620022163
0	14	FOODPCT_Images/0560.jpg	91	80	100	FOODPCT_Images/0713.jpg	26	77	35	FOODPCT_Images/0560.jpg	z	0.778013799805194
0	15	FOODPCT_Images/0263.jpg	96	51	51	FOODPCT_Images/0717.jpg	95	94	97	FOODPCT_Images/0717.jpg	m	3.20551609992981
0	16	FOODPCT_Images/0319.jpg	85	82	56	FOODPCT_Images/0645.jpg	65	73	73	FOODPCT_Images/0319.jpg	z	1.96375339990482
0	17	FOODPCT_Images/0914.jpg	89	83	96	FOODPCT_Images/0614.jpg	54	80	88	FOODPCT_Images/0914.jpg	z	2.4686988000758
0	18	FOODPCT_Images/0713.jpg	26	77	35	FOODPCT_Images/0282.jpg	100	100	100	FOODPCT_Images/0282.jpg	m	1.39462669985369
0	19	FOODPCT_Images/0928.jpg	73	51	4	FOODPCT_Images/0236.jpg	56	77	77	FOODPCT_Images/0236.jpg	m	1.18148649996147
0	20	FOODPCT_Images/0614.jpg	54	80	88	FOODPCT_Images/0713.jpg	26	77	35	FOODPCT_Images/0614.jpg	z	2.97476450027898
0	21	FOODPCT_Images/0902.jpg	93	41	6	FOODPCT_Images/0352.jpg	62	51	34	FOODPCT_Images/0352.jpg	m	0.842068399768323
0	22	FOODPCT_Images/0911.jpg	10	7	1	FOODPCT_Images/0352.jpg	62	51	34	FOODPCT_Images/0352.jpg	m	0.789845500141382
0	23	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0928.jpg	73	51	4	FOODPCT_Images/0189.jpg	z	0.92793900007382
0	24	FOODPCT_Images/0841.jpg	44	77	77	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0841.jpg	z	0.696203399915248
0	25	FOODPCT_Images/0282.jpg	100	100	100	FOODPCT_Images/0928.jpg	73	51	4	FOODPCT_Images/0282.jpg	z	0.633210000116378
0	26	FOODPCT_Images/0478.jpg	100	100	100	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0478.jpg	z	2.06580309988931
0	27	FOODPCT_Images/0614.jpg	54	80	88	FOODPCT_Images/0234.jpg	100	100	100	FOODPCT_Images/0234.jpg	m	4.7527989000082
0	28	FOODPCT_Images/0914.jpg	89	83	96	FOODPCT_Images/0717.jpg	95	94	97	FOODPCT_Images/0717.jpg	m	5.25680570024997
0	29	FOODPCT_Images/0282.jpg	100	100	100	FOODPCT_Images/0914.jpg	89	83	96	FOODPCT_Images/0282.jpg	z	2.13758300011978
0	30	FOODPCT_Images/0189.jpg	24	79	14	FOODPCT_Images/0263.jpg	96	51	51	FOODPCT_Images/0189.jpg	z	0.995341800153255
0	31	FOODPCT_Images/0282.jpg	100	100	100	FOODPCT_Images/0841.jpg	44	77	77	FOODPCT_Images/0282.jpg	z	0.568014400079846
0	32	FOODPCT_Images/0352.jpg	62	51	34	FOODPCT_Images/0914.jpg	89	83	96	FOODPCT_Images/0352.jpg	z	1.68966519972309
